y,x,highway,ref,street_count,junction,railway
43.0608962,-89.4601134,,,3,,
43.060863,-89.4892051,,,4,,
43.0608346,-89.497103,traffic_signals,,4,,
43.0770165,-89.3849897,,,4,,
43.0796968,-89.3884938,turning_circle,,1,,
43.070254,-89.472519,,,3,,
43.070391,-89.4725252,,,3,,
43.071654,-89.472518,,,3,,
43.0624212,-89.5274628,,,4,,
43.059054,-89.457402,,,3,,
43.0313097,-89.3900481,turning_circle,,1,,
43.06021,-89.568031,,,3,,
43.0602056,-89.5634481,,,3,,
43.0602057,-89.5633232,,,3,,
43.0602737,-89.5403271,,,3,,
43.0604371,-89.5274235,traffic_signals,,4,,
43.0977868,-89.3461473,turning_circle,,1,,
43.055281,-89.465962,,,1,,
43.0680861,-89.4498607,,,3,,
43.1564536,-89.4038606,turning_circle,,1,,
43.080243,-89.276619,,,1,,
43.0737243,-89.4205914,,,1,,
43.120942,-89.36965,,,3,,
43.0741509,-89.4957152,turning_circle,,1,,
43.021164,-89.509694,,,3,,
43.0351264,-89.4899603,turning_circle,,1,,
43.034601,-89.489986,,,3,,
43.050103,-89.347615,,,3,,
43.049077,-89.347543,,,3,,
43.130749,-89.314378,,,3,,
43.131457,-89.314361,,,3,,
43.133245,-89.314385,,,3,,
43.134153,-89.314405,,,3,,
43.1383936,-89.3254875,,,1,,
43.1401872,-89.3254383,,,4,,
43.0313266,-89.45903,,,4,,
43.026809,-89.4597425,,,4,,
43.0700064,-89.5179482,turning_circle,,1,,
43.07514,-89.282956,,,3,,
43.0752204,-89.2820355,turning_circle,,1,,
43.1201634,-89.292893,turning_circle,,1,,
43.0253473,-89.4970782,turning_circle,,1,,
43.03081,-89.4754748,turning_circle,,1,,
43.053157,-89.435625,,,3,,
43.041104,-89.387188,,,4,,
43.1090819,-89.3281144,,,4,,
43.064164,-89.508212,,,1,,
43.0688512,-89.5178716,,,3,,
43.0695692,-89.5192509,,,3,,
43.0699218,-89.5197856,,,4,,
43.0703831,-89.5202824,,,3,,
43.085498,-89.520176,stop,,3,,
43.060951,-89.314011,,,4,,
43.058543,-89.313887,,,4,,
43.078182,-89.512867,,,3,,
43.0324282,-89.4220193,turning_circle,,1,,
43.0238551,-89.4958765,turning_circle,,1,,
43.080916,-89.517652,,,3,,
43.083171,-89.286203,,,3,,
43.03946,-89.4436345,,,3,,
43.039091,-89.443619,,,3,,
43.036891,-89.443586,,,3,,
43.0352558,-89.4436,traffic_signals,,5,,
43.031677,-89.445127,,,3,,
43.1335045,-89.3523999,,,3,,
43.1356401,-89.352437,,,3,,
43.109011,-89.337909,turning_circle,,1,,
43.1111205,-89.334997,,,4,,
43.1126665,-89.3328627,,,4,,
43.1128025,-89.3326749,,,1,,
43.1160522,-89.3278009,,,4,,
43.117103,-89.326115,,,3,,
43.0666747,-89.3896357,,,4,,
43.0658426,-89.3907326,turning_circle,,1,,
43.0682596,-89.3882609,,,3,,
43.047264,-89.51585,,,3,,
43.048096,-89.515713,,,3,,
43.074035,-89.446354,,,3,,
43.070741,-89.446343,,,3,,
43.146461,-89.379127,,,3,,
43.147384,-89.379303,,,5,,
43.1483551,-89.3791489,,,3,,
43.072098,-89.288904,,,4,,
43.0994182,-89.2703218,,,4,,
43.0989304,-89.2703286,,,4,,
43.0936167,-89.2693892,,,3,,
43.116695,-89.295228,,,4,circular,
43.1205169,-89.2957984,turning_circle,,1,,
43.141737,-89.375845,,,3,,
43.0737254,-89.5329632,,,1,,
43.0840924,-89.4820713,turning_circle,,1,,
43.033802,-89.466674,,,3,,
43.0962339,-89.2972044,turning_circle,,1,,
43.038949,-89.388825,,,3,,
43.1121674,-89.3221295,,,1,,
43.100044,-89.346626,,,3,,
43.0998941,-89.3404982,,,3,,
43.0998591,-89.3390449,,,2,,
43.0998453,-89.3384205,,,2,,
43.0998403,-89.3375658,,,3,,
43.0995773,-89.3318419,,,3,,
43.0993983,-89.3314763,,,2,,
43.0992556,-89.331105,,,2,,
43.098206,-89.328513,,,3,,
43.0981771,-89.3277059,,,3,,
43.0981886,-89.32655,traffic_signals,,3,,
43.098369,-89.3181099,,,3,,
43.0985144,-89.3124713,,,3,,
43.0987593,-89.3033313,traffic_signals,,4,,
43.098908,-89.297099,,,3,,
43.099261,-89.276047,,,3,,
43.045732,-89.49269,,,3,,
43.140289,-89.300252,,,1,,
43.0777104,-89.3697085,,,2,,
43.079426,-89.366205,,,4,,
43.0733426,-89.3091653,,,3,,
43.0730553,-89.3066803,traffic_signals,,3,,
43.073301,-89.301077,,,3,,
43.0733242,-89.2992962,,,3,,
43.0732865,-89.2984722,,,3,,
43.0733468,-89.2974096,,,3,,
43.073369,-89.295806,,,3,,
43.073382,-89.294574,,,3,,
43.0812826,-89.3788954,,,4,,
43.07824,-89.464275,,,3,,
43.0800425,-89.5248212,stop,,3,,
43.0860007,-89.5283414,stop,,3,,
43.1069534,-89.337645,motorway_junction,1A,3,,
43.1066313,-89.3362559,,,3,,
43.1071528,-89.3385081,motorway_junction,1A,3,,
43.0763381,-89.4792295,,,3,,
43.140439,-89.357382,,,3,,
43.1400258,-89.3573671,,,1,,
43.1423191,-89.3254506,,,1,,
43.0888475,-89.3681786,,,4,,
43.0900816,-89.3664343,,,4,,
43.091345,-89.3646652,,,3,,
43.1020303,-89.3497761,,,4,,
43.0998382,-89.3531543,,,4,roundabout,
43.1003836,-89.3524449,turning_circle,,1,,
43.0936299,-89.3613821,,,4,,
43.0949742,-89.3596042,,,4,,
43.0710129,-89.404093,traffic_signals,,4,,
43.0721404,-89.404085,traffic_signals,,4,,
43.08371,-89.286484,,,3,,
43.084014,-89.2848459,turning_circle,,1,,
43.1510191,-89.2847018,,,3,,
43.1510726,-89.2857354,,,3,,
43.1020794,-89.317317,,,3,,
43.01511,-89.4900617,turning_circle,,1,,
43.136144,-89.302304,,,3,,
43.0466947,-89.4455004,,,4,,
43.046542,-89.445498,,,4,,
43.0437389,-89.4493023,,,3,,
43.13843,-89.310051,,,3,,
43.140072,-89.308369,,,4,,
43.1398699,-89.3063025,turning_circle,,1,,
43.0815475,-89.3600553,,,1,,
43.1396145,-89.3130476,turning_circle,,1,,
43.0748558,-89.5247859,,,3,,
43.03386,-89.372067,,,1,,
43.012026,-89.513131,,,3,,
43.019215,-89.512906,,,1,,
43.045201,-89.515094,,,3,,
43.045842,-89.51433,,,3,,
43.0926761,-89.3420529,,,3,,
43.0926781,-89.3421801,,,3,,
43.0918891,-89.342217,,,3,,
43.093075,-89.3421715,,,4,,
43.0914857,-89.3422297,,,4,,
43.0370054,-89.4965784,turning_circle,,1,,
43.045358,-89.508775,,,1,,
43.1117306,-89.3358098,,,4,,
43.0959248,-89.3666008,,,3,,
43.0744367,-89.2841435,turning_circle,,1,,
43.12781,-89.312901,,,3,,
43.127786,-89.312173,,,3,,
43.127788,-89.311391,,,3,,
43.0670421,-89.419697,,,3,,
43.066261,-89.421249,,,4,,
43.064557,-89.4250498,,,3,,
43.0914187,-89.3735164,,,3,,
43.0861216,-89.378384,,,1,,
43.141705,-89.30314,,,3,,
43.0670567,-89.4212421,,,4,,
43.0658621,-89.4212477,,,1,,
43.0268916,-89.4613221,,,3,,
43.0267141,-89.4689481,,,4,,
43.0264981,-89.5020515,turning_circle,,1,,
43.0329589,-89.4669776,turning_circle,,1,,
43.0772137,-89.5003556,turning_circle,,1,,
43.0393604,-89.5157172,,,3,,
43.0384817,-89.4946853,turning_circle,,1,,
43.0612027,-89.4941003,turning_circle,,1,,
43.1156349,-89.2968479,turning_circle,,1,,
43.1314636,-89.3136422,turning_circle,,1,,
43.1358718,-89.3532704,,,1,,
43.1335125,-89.3531118,,,3,,
43.0036556,-89.508472,,,4,,
43.0036691,-89.5094585,,,4,,
43.003961,-89.5131669,,,3,,
43.0438835,-89.5051106,,,4,,
43.044579,-89.509021,,,3,,
43.045163,-89.510538,,,3,,
43.026379,-89.2795628,,,4,,
43.055797,-89.443085,,,3,,
43.1419192,-89.3867721,turning_circle,,1,,
43.1252412,-89.3154824,,,3,,
43.125381,-89.31484,,,3,,
43.12906,-89.309578,,,3,,
43.070701,-89.482104,turning_circle,,1,,
43.0259541,-89.293568,,,4,,
43.065327,-89.402466,,,3,,
43.069702,-89.323451,,,3,,
43.070011,-89.320273,,,3,,
43.047311,-89.512016,,,3,,
43.1377162,-89.3198097,turning_circle,,1,,
43.0751044,-89.4171921,,,2,,
43.0276936,-89.4679287,turning_circle,,1,,
43.1175129,-89.3002972,turning_circle,,1,,
43.0287799,-89.3567127,turning_circle,,1,,
43.0717701,-89.2857517,turning_circle,,1,,
43.096539,-89.327754,,,3,,
43.1025528,-89.3377799,,,3,,
43.1025552,-89.337897,,,3,,
43.1034679,-89.3378566,,,3,,
43.0139542,-89.4939196,,,3,,
43.0142536,-89.4954006,turning_circle,,1,,
43.0435277,-89.3677862,motorway_junction,263,3,,
43.0281861,-89.477102,turning_circle,,1,,
43.0585104,-89.446599,turning_circle,,1,,
43.075977,-89.282965,,,3,,
43.0761426,-89.2823075,turning_circle,,1,,
43.079717,-89.466719,,,3,,
43.141689,-89.397732,,,4,,
43.058235,-89.387588,,,1,,
43.0540122,-89.401201,,,3,,
43.053106,-89.400909,stop,,3,,
43.141694,-89.398802,,,4,,
43.0893898,-89.4903931,,,3,,
43.0880803,-89.4923303,turning_circle,,1,,
43.043814,-89.487513,,,3,,
43.132816,-89.311816,,,3,,
43.1332328,-89.3113072,turning_circle,,1,,
43.0805273,-89.3224136,,,4,,
43.0496108,-89.4159349,,,3,,
43.048367,-89.417483,,,4,,
43.0701153,-89.470228,,,3,,
43.0658598,-89.405081,,,3,,
43.130806,-89.315555,,,3,,
43.130671,-89.31245,,,4,,
43.130673,-89.311308,,,4,,
43.130495,-89.309985,,,3,,
43.0401252,-89.5048307,,,3,,
43.0621841,-89.326224,traffic_signals,,4,,
43.122711,-89.368513,,,3,,
43.077434,-89.503304,,,3,,
43.0762376,-89.3176945,turning_circle,,1,,
43.0065818,-89.5104872,,,4,,
43.069074,-89.520422,turning_circle,,1,,
43.105087,-89.304229,turning_circle,,1,,
43.060684,-89.322152,,,3,,
43.059261,-89.322031,,,3,,
43.13199,-89.355067,,,3,,
43.055151,-89.3079019,turning_circle,,1,,
43.0881376,-89.4816427,turning_circle,,1,,
43.088174,-89.480951,,,4,,
43.0886377,-89.4808225,turning_circle,,1,,
43.087573,-89.4808221,turning_circle,,1,,
43.0490102,-89.5271733,,,3,,
43.083119,-89.295384,,,3,,
43.083212,-89.296734,turning_circle,,1,,
43.083341,-89.294919,turning_circle,,1,,
43.0652729,-89.4387296,,,3,,
43.1542343,-89.2951627,,,3,,
43.159,-89.2938442,,,3,,
43.0380808,-89.4828627,turning_circle,,1,,
43.049574,-89.4718723,,,3,,
43.0678231,-89.4149366,,,3,,
43.0715992,-89.4149339,,,4,,
43.0498934,-89.4442821,turning_circle,,1,,
43.0466024,-89.4446045,,,4,,
43.0521492,-89.4431288,,,3,,
43.0664037,-89.4606679,turning_circle,,1,,
43.066618,-89.461339,,,3,,
43.044541,-89.488208,,,3,,
43.0447666,-89.4414691,,,3,,
43.073346,-89.491276,,,4,,
43.0768006,-89.491213,turning_circle,,1,,
43.031156,-89.503257,,,1,,
43.0870473,-89.2977999,turning_circle,,1,,
43.065489,-89.507618,,,1,,
43.1142005,-89.3614346,,,3,,
43.1153981,-89.3614119,,,4,,
43.1187673,-89.361676,,,4,,
43.124918,-89.361582,,,4,,
43.125765,-89.361552,,,3,,
43.108302,-89.3612592,,,1,,
43.0878444,-89.2978553,turning_circle,,1,,
43.098474,-89.3467088,,,3,,
43.0981752,-89.3467246,turning_circle,,1,,
43.0964295,-89.3404337,turning_circle,,1,,
43.0968078,-89.3400592,,,1,,
43.10696,-89.290017,,,3,,
43.163386,-89.289927,,,1,,
43.163444,-89.285832,,,4,,
43.069228,-89.5149273,turning_circle,,1,,
43.0418927,-89.4766862,turning_circle,,1,,
43.070368,-89.324751,turning_circle,,1,,
43.044796,-89.487726,turning_circle,,1,,
43.070979,-89.507405,,,3,,
43.07019,-89.506682,,,3,,
43.0103496,-89.5107097,turning_circle,,1,,
43.0166325,-89.4930388,turning_circle,,1,,
43.09896,-89.335846,,,4,,
43.0642178,-89.408976,,,4,,
43.064213,-89.4124091,,,3,,
43.09621,-89.3137445,,,4,,
43.1138427,-89.3345187,,,2,,
43.067296,-89.290073,,,3,,
43.0690302,-89.2888957,turning_circle,,1,,
43.072706,-89.474077,,,3,,
43.0680709,-89.4486693,,,4,,
43.110595,-89.34875,,,3,,
43.110574,-89.3468051,traffic_signals,,3,,
43.1089701,-89.3406281,,,3,,
43.064517,-89.486532,,,3,,
43.1156057,-89.3649638,turning_circle,,1,,
43.1164227,-89.3649585,,,4,,
43.117727,-89.364955,,,4,,
43.1226715,-89.3649033,,,3,,
43.0534635,-89.4478404,,,3,,
43.0534617,-89.4480872,,,4,,
43.0535966,-89.4635628,,,4,,
43.0535807,-89.4678411,,,4,,
43.0741101,-89.3061499,turning_circle,,1,,
43.0877346,-89.3015486,turning_circle,,1,,
43.076781,-89.273606,,,3,,
43.0771426,-89.2716833,,,1,,
43.0612978,-89.4076169,turning_circle,,1,,
43.0142433,-89.4883946,,,3,,
43.140684,-89.309194,,,3,,
43.139152,-89.3070705,turning_circle,,1,,
43.1314568,-89.312495,turning_circle,,1,,
43.037939,-89.46279,,,3,,
43.0728596,-89.3908753,,,4,,
43.166015,-89.290667,,,3,,
43.0266565,-89.4622829,,,3,,
43.1332406,-89.3136032,turning_circle,,1,,
43.045798,-89.484189,,,3,,
43.045538,-89.485139,,,3,,
43.04393,-89.484804,,,1,,
43.045313,-89.483958,,,3,,
43.043106,-89.483502,,,1,,
43.044746,-89.484165,,,1,,
43.045006,-89.485138,,,1,,
43.0489813,-89.4184276,,,3,,
43.05927,-89.302274,,,3,,
43.058184,-89.303195,,,3,,
43.0679105,-89.387826,,,4,,
43.0674436,-89.3871776,,,1,,
43.079311,-89.4754873,turning_circle,,1,,
43.0168058,-89.5032218,,,3,,
43.0168044,-89.5040559,turning_circle,,1,,
43.0834874,-89.480595,,,3,,
43.0854789,-89.4799913,turning_circle,,1,,
43.0890638,-89.4764358,,,1,,
43.107802,-89.352889,,,3,,
43.0946223,-89.3009802,,,3,,
43.0680103,-89.4387564,,,3,,
43.032081,-89.503282,,,1,,
43.0176949,-89.5032021,,,3,,
43.06958,-89.282987,,,3,,
43.097625,-89.288132,,,3,,
43.065091,-89.507114,,,1,,
43.052714,-89.463555,,,4,,
43.050929,-89.463587,,,4,,
43.0745344,-89.4095959,,,1,,
43.1396963,-89.2922023,turning_circle,,1,,
43.037766,-89.449458,,,3,,
43.1334961,-89.3516619,,,3,,
43.135623,-89.3516918,,,3,,
43.0718214,-89.4819409,turning_circle,,1,,
43.082473,-89.519148,,,3,,
43.1203287,-89.3649083,,,3,,
43.082318,-89.4829776,turning_circle,,1,,
43.0824931,-89.4822744,,,4,,
43.08568,-89.47616,,,3,,
43.0866664,-89.4722502,,,1,,
43.1504641,-89.367763,,,1,,
43.068812,-89.281422,,,3,,
43.09634,-89.286738,,,1,,
43.096891,-89.287146,,,3,,
43.0470525,-89.448118,,,3,,
43.046387,-89.4495456,turning_circle,,1,,
43.145714,-89.39043,,,3,,
43.148331,-89.3754326,,,3,,
43.148305,-89.371993,,,4,,
43.0266189,-89.268655,,,3,,
43.0265339,-89.2698893,,,3,,
43.0261006,-89.2871796,,,3,,
43.0355092,-89.4606115,,,1,,
43.063945,-89.506117,,,3,,
43.064106,-89.505594,,,1,,
43.063649,-89.505747,,,1,,
43.1377507,-89.3089405,turning_circle,,1,,
43.0176823,-89.5026012,turning_circle,,1,,
43.063015,-89.521741,,,1,,
43.0346332,-89.4528752,,,3,,
43.0717456,-89.5325048,,,3,,
43.131926,-89.350568,,,1,,
43.13415,-89.315638,,,3,,
43.141494,-89.308061,,,3,,
43.0502838,-89.3423259,turning_circle,,1,,
43.0444098,-89.3668426,turning_circle,,1,,
43.026451,-89.423594,,,3,,
43.086203,-89.477004,,,3,,
43.0309624,-89.4876372,turning_circle,,1,,
43.151064,-89.370467,,,1,,
43.0653088,-89.4056379,,,4,,
43.0653043,-89.4089862,stop,,4,,
43.137576,-89.381823,,,3,,
43.137185,-89.380619,,,3,,
43.136409,-89.378215,,,3,,
43.135964,-89.376874,,,4,,
43.133435,-89.369899,,,3,,
43.1283679,-89.3572035,,,3,,
43.1344355,-89.3720338,,,3,,
43.1340145,-89.370914,traffic_signals,,3,,
43.0344151,-89.4656647,turning_circle,,1,,
43.131967,-89.3812659,turning_circle,,1,,
43.1452265,-89.3903949,turning_circle,,1,,
43.0788303,-89.365394,,,1,,
43.098099,-89.3143543,turning_circle,,1,,
43.07181,-89.319431,,,3,,
43.1078479,-89.33059,,,4,,
43.1125458,-89.3304773,,,3,,
43.078641,-89.511032,,,3,,
43.0992454,-89.3466681,,,3,,
43.111183,-89.289597,,,3,,
43.0111552,-89.5131619,,,4,,
43.0911872,-89.3642547,,,1,,
43.0916116,-89.365202,turning_circle,,1,,
43.0823626,-89.4751555,,,4,,
43.0826782,-89.4700706,,,1,,
43.0339718,-89.4603306,turning_circle,,1,,
43.0275877,-89.4819293,turning_circle,,1,,
43.098056,-89.286881,,,3,,
43.1162533,-89.3614699,,,3,,
43.0997892,-89.356675,turning_circle,,1,,
43.1000054,-89.3563876,,,4,,
43.1025209,-89.3530188,,,4,,
43.03781,-89.463005,,,3,,
43.0648,-89.4938513,turning_circle,,1,,
43.124955,-89.363608,,,3,,
43.0070862,-89.5117323,,,3,,
43.024067,-89.424973,,,3,,
43.0666343,-89.4958854,turning_circle,,1,,
43.135599,-89.350641,,,1,,
43.0698614,-89.436258,,,3,,
43.0714799,-89.4362574,,,4,,
43.0722976,-89.4362663,,,3,,
43.072934,-89.4362607,,,3,,
43.058431,-89.460187,,,3,,
43.1645416,-89.3164042,,,4,,
43.1648721,-89.2824262,,,3,,
43.082122,-89.301806,,,3,,
43.0431139,-89.5085724,turning_loop,,1,,
43.066783,-89.5147661,turning_circle,,1,,
43.158014,-89.373081,,,3,,
43.1192979,-89.2971392,turning_circle,,1,,
43.1003926,-89.3161327,,,1,,
43.0175915,-89.5075662,turning_circle,,1,,
43.0921973,-89.3592206,,,5,,
43.0585621,-89.4660325,,,1,,
43.066032,-89.443075,,,3,,
43.065795,-89.442873,,,3,,
43.1363917,-89.3186703,turning_circle,,1,,
43.134165,-89.312413,,,4,,
43.134141,-89.3115969,turning_circle,,1,,
43.094711,-89.2898551,turning_circle,,1,,
43.134589,-89.309374,,,1,,
43.0760319,-89.3881535,traffic_signals,,4,,
43.058421,-89.320858,,,3,,
43.0434743,-89.3999247,turning_circle,,1,,
43.0677943,-89.4452048,turning_circle,,1,,
43.1303465,-89.3113104,turning_circle,,1,,
43.0582956,-89.3257287,,,4,,
43.058514,-89.316317,,,3,,
43.065506,-89.506256,,,1,,
43.04528,-89.52872,,,1,,
43.018162,-89.510292,,,1,,
43.1414261,-89.2816223,,,1,,
43.051526,-89.4480888,turning_circle,,1,,
43.0523555,-89.4480823,turning_circle,,1,,
43.1149146,-89.3189447,,,1,,
43.0748296,-89.4640886,,,3,,
43.0754438,-89.4785923,,,3,,
43.1402243,-89.4018266,turning_circle,,1,,
43.1419442,-89.3924332,,,5,,
43.125773,-89.351298,turning_circle,,1,,
43.0794994,-89.4685888,,,3,,
43.0107928,-89.5081374,turning_circle,,1,,
43.108326,-89.353943,turning_circle,,1,,
43.0976687,-89.2908084,turning_circle,,1,,
43.078815,-89.276601,,,1,,
43.065501,-89.444724,,,1,,
43.090347,-89.358106,,,1,,
43.040373,-89.502737,,,3,,
43.040007,-89.502751,,,3,,
43.122602,-89.278112,,,1,,
43.121028,-89.3090482,,,3,,
43.121072,-89.3019181,,,3,,
43.107908,-89.334558,,,1,,
43.1078295,-89.3293745,,,4,,
43.107811,-89.328147,,,4,,
43.107773,-89.32564,,,3,,
43.133484,-89.350592,,,1,,
43.0851035,-89.2874894,turning_circle,,1,,
43.0774833,-89.4114573,,,3,,
43.04315,-89.510913,,,3,,
43.070434,-89.448449,,,3,,
43.0070613,-89.4929608,turning_circle,,1,,
43.0179582,-89.4888153,turning_circle,,1,,
43.1410929,-89.3880296,,,3,,
43.141042,-89.382942,,,4,,
43.100469,-89.354022,,,4,,
43.1011167,-89.3549061,,,4,roundabout,
43.1035285,-89.358262,,,4,,
43.0482644,-89.3772241,,,3,,
43.0541197,-89.5168656,,,1,,
43.076143,-89.4977411,turning_circle,,1,,
43.0531185,-89.4679395,turning_circle,,1,,
43.10438,-89.349772,,,1,,
43.0355539,-89.2959136,,,4,,
43.0355678,-89.2947717,,,4,,
43.0355845,-89.2942246,,,1,,
43.033631,-89.494768,turning_circle,,1,,
43.001485,-89.4994644,,,4,,
43.0035112,-89.4990333,,,4,,
43.0015692,-89.4994146,,,4,,
43.0022483,-89.5033795,turning_circle,,1,,
43.0025569,-89.502331,turning_circle,,1,,
43.0043835,-89.5033777,turning_circle,,1,,
43.0556522,-89.5277641,traffic_signals,,3,,
43.0555138,-89.5277728,traffic_signals,,3,,
43.0570362,-89.5228103,,,3,,
43.0645436,-89.4760249,,,3,,
43.064444,-89.472964,,,3,,
43.0639728,-89.4717257,,,4,,
43.0609166,-89.4784571,traffic_signals,,4,,
43.0376447,-89.5167141,,,3,,
43.0361907,-89.5167752,,,3,,
43.0394608,-89.5147271,,,3,,
43.042192,-89.514803,,,3,,
43.0368812,-89.5237383,,,4,,
43.0368397,-89.5226407,,,4,,
43.0314288,-89.5224281,,,3,,
43.0354874,-89.5189056,,,3,,
43.0361975,-89.5226686,,,3,,
43.0386825,-89.5236921,,,1,,
43.0358221,-89.5237743,,,3,,
43.0340252,-89.5224611,,,4,,
43.031537,-89.5238626,,,4,,
43.0339863,-89.5237989,,,3,,
43.0337319,-89.5222304,,,3,,
43.0318037,-89.5223419,,,3,,
43.0328697,-89.5238175,,,3,,
43.0362464,-89.5255375,,,3,,
43.0869563,-89.2742836,,,3,,
43.0869439,-89.2746875,,,3,,
43.0868465,-89.27675,,,3,,
43.0865761,-89.2772714,,,4,,
43.0860443,-89.2782106,,,4,,
43.0857035,-89.2796685,,,4,,
43.0854285,-89.2737521,,,4,,
43.0861553,-89.2736958,,,3,,
43.0854011,-89.2745801,turning_circle,,1,,
43.0875277,-89.2723287,,,3,,
43.0896358,-89.2701882,,,4,,
43.0887699,-89.274735,,,4,,
43.0893362,-89.275368,,,3,,
43.0899389,-89.2760334,,,3,,
43.0876484,-89.2824733,,,4,,
43.0887776,-89.2824998,,,3,,
43.0900918,-89.2800802,,,4,,
43.0866899,-89.2796699,,,5,,
43.0877312,-89.2795039,,,3,,
43.0890631,-89.2775806,,,3,,
43.0894448,-89.2768457,,,3,,
43.0911687,-89.2750668,,,3,,
43.0873571,-89.2767371,,,3,,
43.0878119,-89.2763793,,,3,,
43.0882946,-89.2755555,,,4,,
43.0892313,-89.2740581,,,3,,
43.0896847,-89.273586,,,3,,
43.0910918,-89.2834012,,,3,,
43.0880246,-89.2800161,,,3,,
43.0900714,-89.2809878,,,4,,
43.0896175,-89.272211,,,3,,
43.0896177,-89.2724185,,,3,,
43.0421283,-89.4410258,,,3,,
43.044857,-89.440019,,,3,,
43.0805691,-89.5501427,,,3,,
43.0805727,-89.548981,,,3,,
43.0716154,-89.5329309,,,3,,
43.0710478,-89.5330155,,,3,,
43.0716578,-89.5336788,,,3,,
43.0377721,-89.557611,,,3,,
43.0312716,-89.5332994,traffic_signals,,4,,
43.0359697,-89.534672,,,3,,
43.036541,-89.5337315,,,3,,
43.0365253,-89.5328292,,,4,,
43.0344452,-89.5354101,,,3,,
43.0325522,-89.5365739,,,3,,
43.0328653,-89.5389915,,,3,,
43.034829,-89.5386164,,,3,,
43.032728,-89.5375513,,,3,,
43.036528,-89.5356076,,,3,,
43.0323807,-89.5489093,turning_circle,,1,,
43.0324843,-89.5520088,,,3,,
43.0348718,-89.5557434,turning_circle,,1,,
43.0378453,-89.549268,,,3,,
43.0317787,-89.552793,,,3,,
43.0354722,-89.5497889,,,3,,
43.0311537,-89.5594035,,,3,,
43.0406245,-89.5394614,turning_circle,,1,,
43.0409499,-89.54242,,,3,,
43.041536,-89.5422387,,,3,,
43.0415141,-89.5499911,,,1,,
43.0210419,-89.5142203,,,4,,
43.0204491,-89.5169012,,,3,,
43.0217747,-89.5165544,turning_circle,,1,,
43.0220055,-89.5172477,,,3,,
43.0515538,-89.2960258,,,4,,
43.1363014,-89.2970016,,,3,,
43.1389543,-89.2968675,motorway_junction,135A,3,,
43.134118,-89.2936783,motorway_junction,135B,3,,
43.1395991,-89.2928698,,,3,,
43.1373685,-89.2956774,motorway_junction,97B,3,,
43.1344302,-89.2996998,,,3,,
43.1420086,-89.2989414,,,3,,
43.1307554,-89.2922756,motorway_junction,135C,3,,
43.1511344,-89.2988304,,,3,,
43.1520163,-89.2989184,,,4,,
43.1514107,-89.2860574,,,4,,
43.1449684,-89.2844795,,,3,,
43.0486046,-89.281238,,,3,,
43.1431959,-89.3002583,motorway_junction,135A-B,3,,
43.0580979,-89.4149116,,,1,,
43.0266734,-89.4011398,,,3,,
43.0798656,-89.5096951,,,4,roundabout,
43.0822019,-89.5105281,,,3,,
43.057298,-89.4040308,,,3,,
43.0708345,-89.534177,,,4,,
43.0703213,-89.5338488,,,3,,
43.0699378,-89.5339224,,,3,,
43.0688615,-89.5354774,,,3,,
43.0327796,-89.4605507,,,3,,
43.0351247,-89.4572352,traffic_signals,,3,,
43.0565107,-89.5036335,,,1,,
43.0566245,-89.5030103,traffic_signals,,4,,
43.0607241,-89.5078017,traffic_signals,,4,,
43.0249329,-89.5335161,,,3,,
43.0292992,-89.5331552,,,3,,
43.0257249,-89.5290055,,,3,,
43.1320373,-89.3609347,,,3,,
43.1323489,-89.360643,,,3,,
43.1320393,-89.3603157,,,3,,
43.1370319,-89.2965067,motorway_junction,97A,3,,
43.092112,-89.336935,,,4,,
43.0894797,-89.3294499,traffic_signals,,4,,
43.1541327,-89.4042607,traffic_signals,,4,,
43.0554066,-89.3788687,turning_circle,,1,,
43.0987304,-89.3068145,,,4,,
43.0992119,-89.3068147,,,1,,
43.07957,-89.3849039,,,4,,
43.0825926,-89.3806264,,,4,,
43.082527,-89.3771034,,,4,,
43.0837949,-89.3753346,,,4,,
43.083145,-89.3744796,stop,,4,,
43.08236,-89.3734466,,,4,,
43.080046,-89.363534,,,4,,
43.081308,-89.361763,,,4,,
43.080683,-89.3644096,,,4,,
43.1015019,-89.3651893,,,3,,
43.095837,-89.33197,,,2,,
43.0970564,-89.3299163,,,3,,
43.1064794,-89.2992349,,,3,,
43.1065416,-89.300452,,,3,,
43.1065878,-89.3007618,,,3,,
43.1063456,-89.3008447,,,3,,
43.1063228,-89.3008216,,,3,,
43.1051081,-89.3007617,,,3,,
43.1050897,-89.3004075,,,3,,
43.1052595,-89.3004199,,,3,,
43.1052669,-89.300727,,,3,,
43.0785702,-89.3788099,,,4,,
43.0786486,-89.3784048,,,3,,
43.0920418,-89.3551976,traffic_signals,,4,,
43.0784639,-89.3786566,,,4,,
43.0632571,-89.4007098,traffic_signals,,4,,
43.063225,-89.4003329,traffic_signals,,3,,
43.0669264,-89.3951026,traffic_signals,,4,,
43.0516137,-89.4719916,,,1,,
43.0813157,-89.3150183,,,4,,
43.0536823,-89.4652157,,,4,,
43.0546574,-89.4636713,,,4,,
43.054514,-89.463563,,,3,,
43.0536942,-89.4635654,,,4,,
43.0474477,-89.4412971,,,3,,
43.0470071,-89.4424972,,,3,,
43.0630172,-89.426941,,,3,,
43.0638126,-89.4273546,,,3,,
43.0531111,-89.384027,,,4,,
43.0535552,-89.3857044,,,3,,
