osmid,highway,lanes,oneway,reversed,length,bridge,speed_kph,travel_time,maxspeed,ref,name,junction,access,width,tunnel
6758309,residential,,False,True,15.242049076851066,,35.78807267343486,1.5332308385914932,,,Oak Crest Avenue,,,,
6636399,residential,,False,True,185.2011091760716,,35.78807267343486,18.629782025919503,,,Shaw Court,,,,
6758309,residential,,False,False,26.467546174164216,,35.78807267343486,2.66242798533599,,,Oak Crest Avenue,,,,
6758309,residential,,False,True,64.05254026881833,,35.78807267343486,6.443184215922029,,,Oak Crest Avenue,,,,
6766785,residential,,False,True,14.811200808271753,,35.78807267343486,1.489890874994156,,,Isaac Drive,,,,
6766785,residential,,False,False,186.92537234497462,,35.78807267343486,18.803229405014005,,,Isaac Drive,,,,
"[248099708, 700703034, 1462000748, 700431629]",tertiary,"['2', '3']",True,False,339.2038307649842,yes,48.2802,25.29264151254434,30 mph,,Junction Road,,,,
6708761,residential,,False,False,42.01343889240278,,35.78807267343486,4.226223116086389,,,Keating Terrace,,,,
6708761,residential,,False,True,105.25707766692067,,35.78807267343486,10.588038172901864,,,Keating Terrace,,,,
6758672,residential,,False,False,270.2156690957593,,35.78807267343486,27.181581350336756,,,Agnes Drive,,,,
277747994,residential,,False,False,326.46200651603516,,35.78807267343486,32.83952265834402,,,Rolfsmeyer Drive,,,,
845193242,secondary,,True,False,136.74675396532265,,51.91636569037656,9.482333898545873,,CTH S,Mineral Point Road,,,,
886135193,secondary,,False,True,372.3297922530495,,72.4203,18.50844655588251,45 mph,CTH S,Mineral Point Road,,,,
991578100,secondary,,False,True,10.147282387631448,,51.91636569037656,0.7036358595155787,,CTH S,Mineral Point Road,,,,
355764391,residential,,True,False,144.56742854655198,,35.78807267343486,14.542351791799804,,,Sugar Maple Lane,,,,
886135193,secondary,,False,False,372.3297922530495,,72.4203,18.50844655588251,45 mph,CTH S,Mineral Point Road,,,,
991578100,secondary,,False,False,10.147282387631448,,51.91636569037656,0.7036358595155787,,CTH S,Mineral Point Road,,,,
991578100,secondary,,False,True,597.2352190273998,,51.91636569037656,41.41366137455152,,CTH S,Mineral Point Road,,,,
129259843,secondary,2,False,False,226.93845102124413,,51.91636569037656,15.736433257844887,,CTH S,Mineral Point Road,,,,
"[1462000771, 129259855]",secondary,"['2', '1']",True,False,228.11512427236374,,51.91636569037656,15.818026482788516,,CTH S,Mineral Point Road,,,,
"[322731232, 1462000751, 1462000752, 1462000753, 40117527]",tertiary,"['4', '3']",True,False,220.55953990647404,,48.2802,16.445962188708965,30 mph,,Junction Road,,,,
305917146,secondary,5,True,False,141.35590583332768,,51.91636569037656,9.801943071957137,,CTH M;CTH S,Mineral Point Road,,,,
6759398,residential,,False,False,105.7611376579631,,35.78807267343486,10.63874266275554,,,Talmadge Street,,,,
6759411,residential,,False,True,45.44204133427405,,35.78807267343486,4.57111368628741,,,Manor Cross,,,,
6783802,tertiary,2,False,False,10.877885156864068,,40.2335,0.9733278627191431,25 mph,,Regent Street,,,,
6759506,residential,,False,False,290.6327100706476,,35.78807267343486,29.235375869541397,,,South Meadow Lane,,,,
6783802,tertiary,2,False,True,96.79621578744884,,40.2335,8.661100248171694,25 mph,,Regent Street,,,,
6760221,residential,,False,True,313.7185944681293,,35.78807267343486,31.55763514819278,,,Catfish Court,,,,
6760492,residential,,False,False,50.7608921506064,,35.78807267343486,5.106148448106528,,,Leesburg Way,,,,
6760940,residential,,False,True,91.63970544165568,,35.78807267343486,9.218237109338503,,,Paunack Place,,,,
6644952,residential,,False,False,87.8994716593739,,35.78807267343486,8.84199886541068,,,Sheridan Drive,,,,
6644952,residential,,False,True,240.7522617316362,,35.78807267343486,24.217793177704127,,,Sheridan Drive,,,,
6761330,residential,,False,False,218.73724385604635,,35.78807267343486,22.003254689551536,,,Pleasure Drive,,,,
6761521,residential,,False,False,36.213603749477016,,35.78807267343486,3.642805095645424,,,Carlsbad Drive,,,,
6761560,residential,,False,True,217.47837830049832,,32.1868,24.32432431561367,20 mph,,Santa Fe Trail,,,,
6787032,residential,,False,False,324.7672089351824,,32.1868,36.3242680902313,20 mph,,Cimarron Trail,,,,
6787032,residential,,False,True,168.0953971114643,,32.1868,18.80098144584959,20 mph,,Cimarron Trail,,,,
6761674,residential,,False,False,58.45922671587303,,40.2335,5.230795634909787,25 mph,,Starr Court,,,,
6761674,residential,,False,True,58.45922671587303,,40.2335,5.230795634909787,25 mph,,Starr Court,,,,
6766803,residential,,False,False,133.17413654628797,,40.2335,11.916111985450847,25 mph,,Lomax Lane,,,,
6766803,residential,,False,True,107.5655178134659,,40.2335,9.624712344898585,25 mph,,Lomax Lane,,,,
6761723,residential,,False,False,114.26591501793257,,35.78807267343486,11.494256698822001,,,Hoboken Road,,,,
6787446,residential,,False,False,322.318774432877,,35.78807267343486,32.422745939589866,,,Waunona Way,,,,
6787446,residential,,False,True,446.0876650114423,,35.78807267343486,44.87292760063181,,,Waunona Way,,,,
6761723,residential,,False,False,92.68405577227114,,35.78807267343486,9.323290578535419,,,Hoboken Road,,,,
6761723,residential,,False,True,114.26591501793257,,35.78807267343486,11.494256698822001,,,Hoboken Road,,,,
6777497,residential,,False,True,245.0842388202078,,35.78807267343486,24.653556166707833,,,Weber Drive,,,,
6761807,residential,,False,False,78.84704244556491,,35.78807267343486,7.93139533928387,,,Green Ridge Drive,,,,
6772841,residential,,False,False,157.52527923223155,,35.78807267343486,15.84581015051363,,,Melody Lane,,,,
6772841,residential,,False,True,96.25091442950178,,35.78807267343486,9.68208864187907,,,Melody Lane,,,,
6761807,residential,,False,False,96.97311617999956,,35.78807267343486,9.754736485352405,,,Green Ridge Drive,,,,
6761807,residential,,False,True,78.84704244556491,,35.78807267343486,7.93139533928387,,,Green Ridge Drive,,,,
6769328,residential,,False,False,58.336686141795724,,35.78807267343486,5.868214028366902,,,Green Ridge Court,,,,
6761807,residential,,False,False,100.98923554841707,,35.78807267343486,10.158726659906709,,,Green Ridge Drive,,,,
6761807,residential,,False,True,101.85734029971088,,35.78807267343486,10.2460512032867,,,Green Ridge Drive,,,,
6783047,residential,,False,False,63.443134918633874,,35.78807267343486,6.3818828074700304,,,Pepper Wood Court,,,,
6793730,residential,,False,True,100.05253184215522,,35.78807267343486,10.064501598576546,,,Derek Road,,,,
6761807,residential,,False,True,100.98923554841707,,35.78807267343486,10.158726659906709,,,Green Ridge Drive,,,,
6793730,residential,,False,False,161.693469685198,,35.78807267343486,16.26509748592294,,,Derek Road,,,,
6761925,residential,,False,False,199.47960292385204,,35.78807267343486,20.0660867400922,,,Corben Court,,,,
598376262,residential,,False,True,22.970098305693835,,35.78807267343486,2.310612104067832,,,Amelia Earhart Drive,,,,
6761925,residential,,False,True,199.479602923852,,35.78807267343486,20.066086740092196,,,Corben Court,,,,
6766158,residential,,False,True,237.08756464202503,,35.78807267343486,23.849153333838125,,,Corben Court,,,,
598376261,residential,,False,False,198.49038019305766,,35.78807267343486,19.966578675957102,,,Amelia Earhart Drive,,,,
"[6762112, 6675611]",tertiary,,False,True,162.4727717062359,,44.58354698042482,13.119233837524424,,,"['Allied Drive', 'Verona Road Frontage Road']",,,,
6788992,residential,,False,True,91.31981302916898,,35.78807267343486,9.186058436419719,,,Thurston Lane,,,,
258583311,residential,,False,False,263.0557548615067,,35.78807267343486,26.461350018560058,,,Allied Drive,,,,
528258268,tertiary,,False,False,265.6719662964454,,40.2335,23.77170961182108,25 mph,,Carling Drive,,,,
6788565,residential,,False,True,128.88586397157175,,35.78807267343486,12.96490913415611,,,Lovell Lane,,,,
700438315,residential,,False,False,135.46617994838334,,35.78807267343486,13.6268374177126,,,Allied Drive,,,,
714075440,residential,,False,True,43.572050699347834,,35.78807267343486,4.383007264710496,,,Percy Jullian Way,,,,
1183462780,residential,,False,True,149.08442304603435,,35.78807267343486,14.996726084221732,,,Allied Drive,,,,
6762126,residential,,False,True,128.2651537814051,,35.78807267343486,12.902470547284159,,,Plover Circle,,,,
70971780,tertiary,,False,False,93.07315581707869,,44.58354698042482,7.515403857135877,,,South Thompson Drive,,,,
70971780,tertiary,,False,True,94.96341517356792,,44.58354698042482,7.668037152246942,,,South Thompson Drive,,,,
6762145,residential,,False,False,76.4835333285688,,35.78807267343486,7.6936448211482045,,,Eastridge Court,,,,
6762145,residential,,False,True,76.4835333285688,,35.78807267343486,7.6936448211482045,,,Eastridge Court,,,,
6762175,residential,,False,True,74.59875622744131,,35.78807267343486,7.504050996804164,,,Stone Corner Circle,,,,
6762220,residential,,False,True,37.43270260668341,,35.78807267343486,3.765436898871886,,,Piedmont Road,,,,
6762336,residential,,False,False,34.96785939775969,,35.78807267343486,3.5174929642237363,,,Denton Circle,,,,
6762378,residential,,False,False,79.80213609032216,,24.1401,11.90084920630651,15 mph,,Wyota Avenue,,,,
28771874,tertiary,2,False,False,38.429323568662056,,40.2335,3.438566489298306,25 mph,,Glenway Street,,,,
28771874,tertiary,2,False,True,128.76524359825515,,40.2335,11.52161449920386,25 mph,,Glenway Street,,,,
6762388,residential,,False,True,99.97589084190487,,35.78807267343486,10.056792113815552,,,Sundstrom Street,,,,
6779586,residential,,False,False,121.77926430999031,,35.78807267343486,12.250040831100389,,,Nygard Street,,,,
6779586,residential,,False,True,242.15259116434422,,35.78807267343486,24.35865535834597,,,Nygard Street,,,,
407997562,residential,,False,True,65.46653941552222,,35.78807267343486,6.585421462799885,,,Cliff Court,,,,
6762398,residential,,False,False,173.9840438892141,,35.78807267343486,17.501433053311604,,,Jacobson Avenue,,,,
6762398,residential,,False,True,141.34260956491633,,35.78807267343486,14.217960242698426,,,Jacobson Avenue,,,,
694373637,residential,,False,False,102.18265012487063,,35.78807267343486,10.278774825518651,,,Home Avenue,,,,
694373637,residential,,False,True,100.42884990339293,,35.78807267343486,10.102356250119751,,,Home Avenue,,,,
6762503,residential,,False,True,40.898631727424025,,35.78807267343486,4.114082240813645,,,Red Cedar Trail,,,,
272514511,tertiary,,False,False,137.57758929784197,,48.2802,10.258435579641988,30 mph,,North High Point Road,,,,
272514513,tertiary,,True,False,71.80525478020203,,48.2802,5.354139320233291,30 mph,,North High Point Road,,,,
272514511,tertiary,,False,True,137.57758929784197,,48.2802,10.258435579641988,30 mph,,North High Point Road,,,,
272514512,tertiary,,True,False,58.6527739996599,,44.58354698042482,4.736051765721662,,,North High Point Road,,,,
6773719,residential,,False,False,8.60702301605106,,35.78807267343486,0.8657991487980825,,,West Copper Circle,,,,
6729772,residential,,False,False,108.74180203474398,,35.78807267343486,10.93857416959095,,,East Copper Circle,,,,
272514512,tertiary,,True,False,65.2874847555561,,44.58354698042482,5.271786590313196,,,North High Point Road,,,,
314944388,tertiary,,True,False,67.63764978650363,,44.58354698042482,5.461556016131333,,,North High Point Road,,,,
314944389,tertiary,,False,False,21.879150098486107,,48.2802,1.6314128846721843,30 mph,,North High Point Road,,,,
"[314944042, 770939197]",tertiary,,False,True,236.8005615753494,,52.30355,16.298741130788596,"['30 mph', '35 mph']",,North High Point Road,,,,
6762820,residential,,False,False,267.9796082133483,,35.78807267343486,26.956651127071197,,,Joylynne Drive,,,,
6762820,residential,,False,True,138.78690140926193,,35.78807267343486,13.960876005603271,,,Joylynne Drive,,,,
6785228,residential,,False,False,100.13213618368387,,35.78807267343486,10.072509172276257,,,Douglas Trail,,,,
6785228,residential,,False,True,96.97748554731456,,35.78807267343486,9.755176009505536,,,Douglas Trail,,,,
"[6727635, 6762820]",residential,,False,False,333.3371769311085,,35.78807267343486,33.53111099058288,,,"['Joylynne Drive', 'Glenview Drive']",,,,
6762820,residential,,False,True,267.9796082133483,,35.78807267343486,26.956651127071197,,,Joylynne Drive,,,,
6794483,residential,,False,False,96.4816059494191,,35.78807267343486,9.705294403175035,,,Tompkins Drive,,,,
6794483,residential,,False,True,97.26506746912538,,35.78807267343486,9.784104499954463,,,Tompkins Drive,,,,
6762837,residential,,False,True,123.66874405533214,,32.1868,13.831989467707126,20 mph,,Eastbourne Circle,,,,
6762855,residential,,True,False,103.23668955551425,,32.1868,11.546723576119756,20 mph,,Eastbourne Circle,,,,
6762859,residential,,False,False,76.54154178501264,,35.78807267343486,7.699480017837989,,,Ardsley Circle,,,,
6762892,residential,,False,True,28.862445923004664,,35.78807267343486,2.9033361553427355,,,Leah Court,,,,
6762964,residential,,False,True,32.5001431049156,,32.1868,3.635046515270116,20 mph,,Redmound Circle,,,,
6762977,residential,,True,False,82.73532938286176,,32.1868,9.253706046525359,20 mph,,Redmound Circle,,,,
6763006,residential,,False,False,369.0351418236523,,35.78807267343486,37.12204685309305,,,Droster Road,,,,
70971780,tertiary,,False,False,64.37700109307862,,44.58354698042482,5.198267514176027,,,South Thompson Drive,,,,
70971780,tertiary,,False,True,121.14682912937897,,44.58354698042482,9.782276521364578,,,South Thompson Drive,,,,
157890677,unclassified,,False,True,1068.3373531427865,,32.1868,119.49042686175798,20 mph,,McCaffrey Drive,,permissive,,
407583242,tertiary,,False,False,41.08567537444703,,40.2335,3.6762506704117044,25 mph,,Seminole Highway,,,,
407583242,tertiary,,False,True,75.9767970400089,,40.2335,6.798227083003766,25 mph,,Seminole Highway,,,,
160066199,residential,,False,False,47.06380555535395,,35.78807267343486,4.734250473483593,,,,,,,
407583242,tertiary,,False,False,49.44756293527448,,40.2335,4.424452920252728,25 mph,,Seminole Highway,,,,
407583242,tertiary,,False,True,41.08567537444703,,40.2335,3.6762506704117044,25 mph,,Seminole Highway,,,,
407583241,tertiary,,False,False,90.40291830187748,,40.2335,8.089042859476777,25 mph,,Seminole Highway,,,,
6768135,residential,,False,False,254.60256734610755,,35.78807267343486,25.611025517066963,,,Beverly Road,,,,
407583241,tertiary,,False,True,88.08951614625714,,40.2335,7.8820450153858275,25 mph,,Seminole Highway,,,,
6764931,residential,2,False,False,253.7805354320161,,35.78807267343486,25.52833554050039,,,Warwick Way,,,,
479647846,tertiary,1,True,False,14.11206901348277,,40.2335,1.2627151117486166,25 mph,,Seminole Highway,,,,
"[1382915810, 25944475, 700431565, 479647847]",tertiary,"['2', '3']",False,False,91.55244482114348,yes,40.2335,8.191899818711187,25 mph,,Seminole Highway,,,,
6781990,residential,,False,False,128.35050272735555,,35.78807267343486,12.911055983226053,,,Milford Road,,,,
405168510,tertiary,,False,False,98.51263293411385,,40.2335,8.814681262202143,25 mph,,Seminole Highway,,,,
405168510,tertiary,,False,True,127.71758630413342,,40.2335,11.427872561295445,25 mph,,Seminole Highway,,,,
6763332,residential,,False,False,237.48730237056128,,35.78807267343486,23.88936382060733,,,Oriole Lane,,,,
6796618,residential,,False,False,59.893045503639165,,35.78807267343486,6.024771598643531,,,Bunting Lane,,,,
6796618,residential,,False,True,57.77469172544163,,35.78807267343486,5.811681788775901,,,Bunting Lane,,,,
6763332,residential,,False,True,237.48730237056128,,35.78807267343486,23.88936382060733,,,Oriole Lane,,,,
6792275,residential,,False,False,60.4977940833131,,35.78807267343486,6.085604572430414,,,Redwing Lane,,,,
6792275,residential,,False,True,56.422209552665315,,35.78807267343486,5.675632667985753,,,Redwing Lane,,,,
6763361,residential,,False,False,117.72201745036946,,35.78807267343486,11.841913552833264,,,Ridgeway Avenue,,,,
6763361,residential,,False,False,244.06592337755987,,35.78807267343486,24.551121603467053,,,Ridgeway Avenue,,,,
6763361,residential,,False,True,215.2950738149059,,35.78807267343486,21.656999325056763,,,Ridgeway Avenue,,,,
6779480,residential,,False,False,94.75273235975973,,35.78807267343486,9.53138325183791,,,Carpenter Street,,,,
6779480,residential,,False,True,90.98869773106496,,35.78807267343486,9.152750829048639,,,Carpenter Street,,,,
6763361,residential,,False,False,21.472833097790982,,35.78807267343486,2.1599989431514763,,,Ridgeway Avenue,,,,
6763361,residential,,False,True,244.06592337755987,,35.78807267343486,24.551121603467053,,,Ridgeway Avenue,,,,
6770690,residential,,False,False,30.09713395805988,,35.78807267343486,3.027536107845296,,,Grover Street,,,,
6770690,residential,,False,True,90.51970682619356,,35.78807267343486,9.105574014780283,,,Grover Street,,,,
6763361,residential,,False,True,21.472833097790982,,35.78807267343486,2.1599989431514763,,,Ridgeway Avenue,,,,
6763366,residential,,False,False,179.93938976837774,,35.78807267343486,18.10049423664555,,,Ridgeway Avenue,,,,
6763366,residential,,False,True,172.85925331144162,,35.78807267343486,17.388287924851344,,,Ridgeway Avenue,,,,
573318022,residential,,False,False,90.90703460095338,,35.78807267343486,9.14453615733149,,,Schmedeman Avenue,,,,
573318022,residential,,False,True,93.64316557417509,,35.78807267343486,9.419769517716102,,,Schmedeman Avenue,,,,
6763366,residential,,False,True,179.93938976837774,,35.78807267343486,18.10049423664555,,,Ridgeway Avenue,,,,
6788854,residential,,False,False,91.95710583268507,,35.78807267343486,9.250165104403573,,,Rowland Avenue,,,,
6788854,residential,,False,True,88.96987838010975,,35.78807267343486,8.949673403512014,,,Rowland Avenue,,,,
6791249,residential,2,False,False,109.06307408497727,,35.78807267343486,10.970891623268704,,,South Bedford Street,,,,
6791249,residential,2,False,True,100.98720402605642,,35.78807267343486,10.15852230465782,,,South Bedford Street,,,,
"[33798192, 1431080933]",residential,,False,False,129.5462052013805,,32.1868,14.489366408744262,20 mph,,West Wilson Street,,,,
"[33798192, 1431080934]",residential,,False,True,201.7664549514456,,32.1868,22.56699136991575,20 mph,,West Wilson Street,,,,
"[33798192, 1431080933]",residential,,False,True,129.5462052013805,,32.1868,14.489366408744262,20 mph,,West Wilson Street,,,,
6763501,tertiary,2,True,False,44.035788880084446,,44.58354698042482,3.5557700251599282,,,West Wilson Street,,,,
"[1456333728, 33798186]",tertiary_link,,True,False,52.87294285247258,,44.25685,4.300861770977856,,,South Bassett Street,,,,
6763521,residential,,False,False,93.45132952315149,,35.78807267343486,9.400472312471583,,,Madeline Island,,,,
1163385539,residential,,False,False,91.05193838523425,,35.78807267343486,9.159112343877528,,,New Washburn Way,,,,
1163385539,residential,,False,True,91.47151406639695,,35.78807267343486,9.201318373410572,,,New Washburn Way,,,,
6763521,residential,,False,True,93.45132952315149,,35.78807267343486,9.400472312471583,,,Madeline Island,,,,
6763534,residential,,True,False,83.0519627201957,,35.78807267343486,8.354377407270656,,,Madeline Island,,,,
6764101,residential,,False,False,46.03655607840246,,35.78807267343486,4.6309172163179895,,,North Blackhawk Avenue,,,,
6764101,residential,,False,True,134.1413842326892,,35.78807267343486,13.493573337804799,,,North Blackhawk Avenue,,,,
421664080,residential,,False,True,86.58829481925007,,35.78807267343486,8.710104737791186,,,Harvey Street,,,,
6764101,residential,,False,False,140.13016933135285,,35.78807267343486,14.095998244893817,,,North Blackhawk Avenue,,,,
6764101,residential,,False,True,64.13300932876112,,35.78807267343486,6.451278773526107,,,North Blackhawk Avenue,,,,
6797015,residential,,False,True,90.81504492282986,,35.78807267343486,9.13528271570957,,,North Hillside Terrace,,,,
6764114,residential,,False,False,105.31407785807671,,35.78807267343486,10.593771945995325,,,Ilene Lane,,,,
6795455,residential,,False,False,107.06144389043307,,35.78807267343486,10.769543292328605,,,Monica Lane,,,,
6795455,residential,,False,True,133.21366961258198,,35.78807267343486,13.400252508184794,,,Monica Lane,,,,
6764114,residential,,False,True,105.31407785807671,,35.78807267343486,10.593771945995325,,,Ilene Lane,,,,
6781674,residential,,False,False,295.99105957875355,,35.78807267343486,29.77438389059921,,,Debra Lane,,,,
6781674,residential,,False,True,254.6148396971684,,35.78807267343486,25.612260019528783,,,Debra Lane,,,,
250862928,residential,,True,False,108.90190608264422,,35.78807267343486,10.954679383685608,,,Ilene Lane,,,,
6785626,tertiary,,False,True,19.861225853860223,,44.58354698042482,1.6037398977091324,,,Wheeler Road,,,,
6785626,tertiary,,False,False,284.2927949359906,,44.58354698042482,22.955868949119985,,,Wheeler Road,,,,
6787675,residential,,False,True,227.0516049830524,,35.78807267343486,22.83961434295751,,,Camilla Road,,,,
6798112,residential,,False,False,317.35048997164847,,35.78807267343486,31.92297540923384,,,La Sierra Way,,,,
392783247,residential,,False,False,194.3670585040463,,35.78807267343486,19.55180478701674,,,Ellen Avenue,,,,
392783247,residential,,False,True,161.09020159250906,,35.78807267343486,16.204413437539067,,,Ellen Avenue,,,,
6764277,residential,,False,True,13.825695218887487,,35.78807267343486,1.3907567261910865,,,Rustic Drive,,,,
6764277,residential,,False,False,54.24377212049316,,35.78807267343486,5.45649891279918,,,Rustic Drive,,,,
38343084,tertiary,2,True,False,289.60986089132496,,56.3269,18.509726244632137,35 mph,,Milwaukee Street,,,,
6764277,residential,,False,False,102.57128639599566,,35.78807267343486,10.317868592562682,,,Rustic Drive,,,,
6764277,residential,,False,True,54.24377212049316,,35.78807267343486,5.45649891279918,,,Rustic Drive,,,,
180575368,residential,,False,False,234.01603250940673,,35.78807267343486,23.54018124198156,,,Driscoll Drive,,,,
180575368,residential,,False,True,79.49664052236923,,35.78807267343486,7.996739821447936,,,Driscoll Drive,,,,
6764277,residential,,False,False,211.68581077243653,,35.78807267343486,21.2939357124545,,,Rustic Drive,,,,
6764277,residential,,False,True,167.42367678522612,,35.78807267343486,16.841511470222624,,,Rustic Drive,,,,
180575372,residential,,False,False,117.77860495142417,,35.78807267343486,11.84760581253263,,,Jubilee Lane,,,,
6764336,residential,,False,False,238.1723006311496,,35.78807267343486,23.9582692841851,,,Bultman Road,,,,
6764336,residential,,False,True,75.97057612759767,,35.78807267343486,7.642045341613593,,,Bultman Road,,,,
6793145,residential,,False,False,333.11532468641377,,35.78807267343486,33.508794391189866,,,Oak Valley Drive,,,,
6793145,residential,,False,True,129.39603670388829,,35.78807267343486,13.016228517937924,,,Oak Valley Drive,,,,
6764336,residential,,False,True,215.08660049727854,,35.78807267343486,21.636028541010727,,,Bultman Road,,,,
6764537,residential,,False,False,205.31114995718622,,35.78807267343486,20.652694728501324,,,Northview Drive,,,,
6768823,residential,,False,False,289.48817731692037,,35.78807267343486,29.120244832700834,,,Iowa Drive,,,,
319801304,residential,,False,True,213.62724483900033,,35.78807267343486,21.489228784071,,,Havey Road,,,,
62367781,residential,,False,True,126.49498601694035,,35.78807267343486,12.724405525168468,,,Sauk Court,,,,
6764763,residential,,False,True,67.6669575557524,,35.78807267343486,6.806766305175504,,,Julia Circle,,,,
6764789,residential,,False,False,146.15114528935874,,35.78807267343486,14.70166130047688,,,Black Oak Drive,,,,
6764789,residential,,False,True,123.27947218677875,,35.78807267343486,12.400950001474554,,,Black Oak Drive,,,,
6768827,residential,,False,False,96.94179431861099,,35.78807267343486,9.751585751250913,,,Black Oak Circle,,,,
6764892,residential,,False,True,93.42522134091331,,35.78807267343486,9.397846033685491,,,Ralph Circle,,,,
6764897,residential,,False,False,162.15734702844924,,35.78807267343486,16.311759915915825,,,Lily Drive,,,,
"[6636947, 6796351]",residential,,False,False,99.32970669722158,,35.78807267343486,9.991791046502232,,,"['Tulip Lane', 'Phlox Drive']",,,,
"[6639021, 6796351]",residential,,False,"[False, True]",66.75085128278296,,35.78807267343486,6.714613184419772,,,"['Primrose Lane', 'Phlox Drive']",,,,
6764908,residential,,False,False,11.080123892912987,,35.78807267343486,1.1145737402085796,,,Rosedale Avenue,,,,
6777318,residential,,False,False,88.86615754186562,,35.78807267343486,8.939239899000999,,,Farwell Street,,,,
158450308,tertiary,2,False,False,130.29441071737506,,40.2335,11.658440816298612,25 mph,,Milwaukee Street,,,,
158450308,tertiary,2,False,True,73.46091813525433,,40.2335,6.573112090345498,25 mph,,Milwaukee Street,,,,
158450308,tertiary,2,False,False,118.05849173798238,,40.2335,10.563599245820935,25 mph,,Milwaukee Street,,,,
158450308,tertiary,2,False,True,87.24581249766712,,40.2335,7.806552375299232,25 mph,,Milwaukee Street,,,,
"[6777409, 491212803, 6693438]",residential,,False,"[False, True]",280.66951659748105,,35.78807267343486,28.23315658741661,,,"['Dixon Street', 'St Paul Avenue']",,,,
158450308,tertiary,2,False,True,118.05849173798238,,40.2335,10.563599245820935,25 mph,,Milwaukee Street,,,,
491212802,tertiary,,True,False,51.71012158846653,,40.2335,4.6269014060044364,25 mph,,Milwaukee Street,,,,
"[225638763, 320470939]",tertiary,2,False,False,69.40395365477616,yes,40.2335,6.210104344816984,25 mph,,Milwaukee Street,,,,
491212801,tertiary,,True,False,51.75338010474883,,40.2335,4.630772077425424,25 mph,,Milwaukee Street,,,,
320470939,tertiary,2,False,False,23.69681417838715,,40.2335,2.1203358157305163,25 mph,,Milwaukee Street,,,,
6771759,residential,,False,False,86.8795260655332,,35.78807267343486,8.739400321718998,,,Rosemary Avenue,,,,
"[320470939, 225638763]",tertiary,2,False,True,69.40395365477616,yes,40.2335,6.210104344816984,25 mph,,Milwaukee Street,,,,
289006008,tertiary_link,,True,False,31.16610892689937,,44.25685,2.5351553971156493,,,,,,,
700405244,tertiary,,True,False,22.84852015086846,,40.2335,2.044432439214248,25 mph,,Milwaukee Street,,,,
"[158460534, 1341159287]",tertiary,,False,True,29.696138155365638,yes,40.2335,2.6571413712283616,25 mph,,Milwaukee Street,,,,
1341159290,tertiary,1,True,False,36.62750021363523,,40.2335,3.2773435263918578,25 mph,,Milwaukee Street,,,,
770928876,tertiary,1,True,False,37.23537387025978,,40.2335,3.331734647319651,25 mph,,Milwaukee Street,,,,
"[158460539, 999529371]",tertiary,2,False,False,160.8878591941855,,40.2335,14.395871428015653,25 mph,,Milwaukee Street,,,,
6766744,residential,,False,False,246.69183899450562,,32.1868,27.591764958934107,20 mph,,Lansing Street,,,,
158460539,tertiary,2,False,False,65.68249616941195,,40.2335,5.877116984848025,25 mph,,Milwaukee Street,,,,
158460539,tertiary,2,False,True,81.93582571248835,,40.2335,7.33142710837879,25 mph,,Milwaukee Street,,,,
6794135,residential,,False,False,182.19054614010264,,32.1868,20.377482884423724,20 mph,,Harding Street,,,,
158460539,tertiary,2,False,False,93.85954533080461,,40.2335,8.398333806178846,25 mph,,Milwaukee Street,,,,
158460539,tertiary,2,False,True,65.68249616941195,,40.2335,5.877116984848025,25 mph,,Milwaukee Street,,,,
6561403,tertiary,2,False,False,275.4356406412882,,40.2335,24.64534048264848,25 mph,,Walter Street,,,,
158460539,tertiary,2,False,True,93.85954533080462,,40.2335,8.398333806178847,25 mph,,Milwaukee Street,,,,
700376907,tertiary,2,False,False,271.6117974411369,,44.58354698042482,21.93191293679289,,,Milwaukee Street,,,,
438467941,tertiary_link,,True,False,111.10821287417276,,44.25685,9.037913144451581,,,,,,,
542450363,tertiary,,True,False,109.76651172369861,,44.58354698042482,8.86334688397082,,,Milwaukee Street,,,,
382791146,tertiary,,True,False,57.157527646322606,,40.2335,5.114322629817475,25 mph,,Milwaukee Street,,,,
382791147,tertiary,,False,False,177.9352529006538,,40.2335,15.92123256595508,25 mph,,Milwaukee Street,,,,
6792706,tertiary,,False,True,8.151768259577995,,44.58354698042482,0.6582330864649646,,,Crystal Lane,,,,
1014245565,tertiary,,True,False,140.29362755181262,,40.2335,12.553147481241389,25 mph,,Milwaukee Street,,,,
1014245566,tertiary,,False,False,100.29181852501263,,44.58354698042482,8.098291211521842,,,Crystal Lane,,,,
6797953,residential,,False,False,103.5821155501732,,35.78807267343486,10.41955009377804,,,Daffodil Lane,,,,
712527004,tertiary,,False,False,110.20213706062833,,40.2335,9.86063090256284,25 mph,,Milwaukee Street,,,,
712527004,tertiary,,False,True,106.23540849301958,,40.2335,9.505697256636148,25 mph,,Milwaukee Street,,,,
"[666494929, 38343082]",tertiary,,False,False,326.67483665027964,,56.3269,20.878646116527037,35 mph,,Milwaukee Street,,,,
38343082,tertiary,,False,True,302.5450284700531,,56.3269,19.33644675088086,35 mph,,Milwaukee Street,,,,
808537006,residential,,False,False,71.85019756887338,,35.78807267343486,7.227567508544418,,,North Star Drive,,,,
6765241,residential,,False,False,96.20706975734228,,35.78807267343486,9.677678211029258,,,Laurie Drive,,,,
6765241,residential,,False,True,61.527169414132786,,35.78807267343486,6.189151673856236,,,Laurie Drive,,,,
