edge_id,hour,accidents,mean_speed,mean_travel_time,mean_length,highway
53279814_53279803_0,2022-12-09 07:00:00,2,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-09 13:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-09 14:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-14 14:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-16 14:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-21 12:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-21 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-22 11:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-23 09:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-23 10:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-24 09:00:00,3,88.51370000000001,30.57975138234731,751.8685944254653,motorway
53279934_53419978_0,2022-03-02 18:00:00,1,40.2335,17.848954109572272,199.47941532429888,tertiary
53280132_53447808_0,2022-04-29 16:00:00,1,44.58354698042482,35.011337949194235,433.591563973731,tertiary
53280132_53447808_0,2022-04-30 00:00:00,1,44.58354698042482,35.011337949194235,433.591563973731,tertiary
53280132_53447808_0,2022-05-22 21:00:00,1,44.58354698042482,35.011337949194235,433.591563973731,tertiary
53280132_53447808_0,2022-06-25 13:00:00,1,44.58354698042482,35.011337949194235,433.591563973731,tertiary
53280132_53447808_0,2022-08-14 09:00:00,1,44.58354698042482,35.011337949194235,433.591563973731,tertiary
53280132_53447808_0,2022-10-31 07:00:00,1,44.58354698042482,35.011337949194235,433.591563973731,tertiary
53280132_53447808_0,2022-11-07 08:00:00,1,44.58354698042482,35.011337949194235,433.591563973731,tertiary
53280132_53447808_1,2022-02-21 06:00:00,1,40.2335,68.42886661963382,764.7591125391771,residential
