hour,temperature,precipitation,visibility,wind_speed,dewpoint
2022-04-06 04:00:00,6.825,2.175,5.43125,,5.449999999999999
2022-04-06 05:00:00,338.56666666666666,5.3999999999999995,337.62433333333337,3.24,337.8666666666667
2022-04-06 06:00:00,7.8,3.6,5.755,,6.7
2022-04-06 07:00:00,8.233333333333334,0.5666666666666667,6.437333333333334,,7.666666666666667
2022-04-06 08:00:00,8.133333333333335,0.2333333333333333,14.483666666666666,,6.3
2022-04-06 09:00:00,6.1,0.0,16.093,,3.9
2022-04-06 10:00:00,6.1,0.0,16.093,,3.3
2022-04-06 11:00:00,6.1,0.0,16.093,,3.3
2022-04-06 12:00:00,5.85,1.5,16.0465,,3.05
2022-04-06 13:00:00,7.2,0.0,16.093,,3.3
2022-04-06 14:00:00,8.9,0.0,16.093,,2.8
2022-04-06 15:00:00,10.0,0.0,16.093,,1.1
2022-04-06 16:00:00,10.0,0.0,16.093,,0.6
2022-04-06 17:00:00,9.4,0.0,16.093,,1.7
2022-04-06 18:00:00,9.4,0.0,16.0465,,1.4
2022-04-06 19:00:00,7.8,0.0,6.437,,2.8
2022-04-06 20:00:00,7.1,0.0,16.093,3.24,2.1
2022-04-06 21:00:00,6.1,0.0,16.093,,2.8
2022-04-06 22:00:00,6.4,0.0,16.093,,1.9500000000000002
2022-04-06 23:00:00,6.1,0.0,16.093,,1.7
2022-04-07 00:00:00,5.824999999999999,0.0,16.06975,,1.4
2022-04-07 01:00:00,5.0,0.0,16.093,,1.1
2022-04-07 02:00:00,5.0,0.0,16.093,,1.05
2022-04-07 03:00:00,5.0,0.0,16.093,,0.6
2022-04-07 04:00:00,4.4,0.0,16.093,,0.6
2022-04-07 05:00:00,336.06666666666666,0.8333333333333334,344.06166666666667,3.24,333.5
2022-04-07 06:00:00,3.5999999999999996,0.0,16.0465,,0.3
2022-04-07 07:00:00,2.8,0.0,16.093,,0.0
2022-04-07 08:00:00,2.9,0.0,16.093,,0.0
2022-04-07 09:00:00,3.3,0.0,16.093,,-1.1
2022-04-07 10:00:00,2.8,0.0,16.093,,-1.1
2022-04-07 11:00:00,2.8,0.0,16.093,,-1.7
2022-04-07 12:00:00,2.4,0.0,15.525666666666666,,-1.3
2022-04-07 13:00:00,2.1333333333333333,0.0,16.093,,-0.7333333333333334
2022-04-07 14:00:00,2.8,0.0,14.484,,0.0
2022-04-07 15:00:00,2.8,0.075,16.093,,0.6
2022-04-07 16:00:00,3.9,0.0,14.484,,1.1
2022-04-07 17:00:00,4.4,0.3,16.093,,1.1
2022-04-07 18:00:00,4.340000000000001,0.1,15.108799999999999,,1.52
2022-04-07 19:00:00,3.733333333333333,0.0,13.411000000000001,,1.2666666666666666
2022-04-07 20:00:00,6.1,0.0,16.093,,1.1
2022-04-07 21:00:00,6.066666666666666,0.26666666666666666,16.093,,2.3000000000000003
2022-04-07 22:00:00,7.2,0.0,16.093,,1.7
2022-04-07 23:00:00,4.4,0.0,16.093,,1.7
2022-04-08 00:00:00,4.4,0.4,16.0465,,1.7
2022-04-08 01:00:00,3.9,0.0,16.093,,1.1
2022-04-08 02:00:00,3.3,0.0,16.093,,0.6
2022-04-08 03:00:00,2.8,0.0,16.093,,-0.6
2022-04-08 04:00:00,2.2,0.0,16.093,,-0.3
2022-04-08 05:00:00,500.8,0.65,507.24150000000003,3.24,499.95
2022-04-08 06:00:00,1.3,0.2333333333333333,11.104,,0.0
2022-04-08 07:00:00,1.1,0.0,12.875,,-0.6
2022-04-08 08:00:00,1.1,0.0,16.093,,-0.6
2022-04-08 09:00:00,0.6,0.0,12.875,,-1.1
2022-04-08 10:00:00,0.44999999999999996,0.0,12.47225,,-1.1
2022-04-08 11:00:00,0.0,0.0,9.656,,-1.4
2022-04-08 12:00:00,0.0,0.125,6.371,,-1.7
2022-04-08 13:00:00,0.0,0.0,8.047,,-1.7
2022-04-08 14:00:00,0.6,0.0,14.484,,-1.7
2022-04-08 15:00:00,0.6,0.0,14.484,,-1.9500000000000002
2022-04-08 16:00:00,1.1,0.0,14.484,,-1.7
2022-04-08 17:00:00,1.6500000000000001,0.0,16.093,,-1.9500000000000002
2022-04-08 18:00:00,1.8666666666666665,0.0,15.525666666666666,,-2.4
2022-04-08 19:00:00,2.2,0.0,14.484,,-2.8
2022-04-08 20:00:00,1.9500000000000002,0.0,9.857,,-2.225
2022-04-08 21:00:00,1.85,0.0,8.0465,,-2.1
2022-04-08 22:00:00,2.2,0.0,15.556666666666667,,-2.7999999999999994
2022-04-08 23:00:00,1.9500000000000002,0.0,15.288499999999999,,-2.8
2022-04-09 00:00:00,1.4,0.0,11.828,,-2.8
2022-04-09 01:00:00,0.6,0.0,12.875,,-3.3
2022-04-09 02:00:00,0.0,0.0,9.656,,-2.8
2022-04-09 03:00:00,0.0,0.0,8.047,,-2.8
2022-04-09 04:00:00,0.0,0.0,16.093,,-2.2
2022-04-09 05:00:00,500.25,0.25,508.046,3.24,498.55
2022-04-09 06:00:00,0.6,0.0,16.0465,,-3.6
2022-04-09 07:00:00,0.6,0.0,16.093,,-5.0
2022-04-09 08:00:00,0.6,0.0,16.093,,-5.6
2022-04-09 09:00:00,0.0,0.0,16.093,,-5.6
2022-04-09 10:00:00,-0.6,0.0,16.093,,-6.1
2022-04-09 11:00:00,-0.6,0.0,16.093,,-5.6
2022-04-09 12:00:00,0.25000000000000006,0.0,16.0465,,-5.6
2022-04-09 13:00:00,2.2,0.0,16.093,,-5.6
2022-04-09 14:00:00,3.9,0.0,16.093,,-5.0
2022-04-09 15:00:00,5.0,0.0,16.093,,-5.6
2022-04-09 16:00:00,7.2,0.0,16.093,,-5.6
2022-04-09 17:00:00,7.8,0.0,16.093,,-5.6
2022-04-09 18:00:00,8.35,0.0,16.0465,,-5.6
2022-04-09 19:00:00,9.4,0.0,16.093,,-5.6
2022-04-09 20:00:00,10.6,0.0,16.093,,-5.6
2022-04-09 21:00:00,10.6,0.0,16.093,,-6.1
2022-04-09 22:00:00,10.6,0.0,16.093,,-6.7
2022-04-09 23:00:00,10.0,0.0,16.093,,-7.2
2022-04-10 00:00:00,8.05,0.0,16.0465,,-5.55
2022-04-10 01:00:00,5.0,0.0,16.093,,-5.0
2022-04-10 02:00:00,3.3,0.0,16.093,,-4.4
2022-04-10 03:00:00,2.2,0.0,16.093,,-4.4
2022-04-10 04:00:00,2.2,0.0,16.093,,-3.3
2022-04-10 05:00:00,500.8,0.0,508.046,3.24,498.3
2022-04-10 06:00:00,0.85,0.0,16.0465,,-3.5999999999999996
2022-04-10 07:00:00,-0.6,0.0,16.093,,-3.9
2022-04-10 08:00:00,-1.1,0.0,16.093,,-3.9
2022-04-10 09:00:00,-1.1,0.0,16.093,,-4.4
2022-04-10 10:00:00,-1.7,0.0,16.093,,-4.4
2022-04-10 11:00:00,-1.1,0.0,16.093,,-3.9
2022-04-10 12:00:00,1.6500000000000001,0.0,16.0465,,-3.5999999999999996
2022-04-10 13:00:00,7.8,0.0,16.093,,-3.9
2022-04-10 14:00:00,10.0,0.0,16.093,,-3.3
2022-04-10 15:00:00,11.7,0.0,16.093,,-4.4
2022-04-10 16:00:00,13.9,0.0,16.093,,-3.9
2022-04-10 17:00:00,13.9,0.0,16.093,,-3.3
2022-04-10 18:00:00,14.45,0.0,16.0465,,-2.75
2022-04-10 19:00:00,15.0,0.0,16.093,,-3.3
2022-04-10 20:00:00,15.0,0.0,16.093,,-3.3
2022-04-10 21:00:00,14.4,0.0,16.093,,-0.6
2022-04-10 22:00:00,13.9,0.0,16.093,,0.0
2022-04-10 23:00:00,12.8,0.0,16.093,,1.1
2022-04-11 00:00:00,12.25,0.0,16.0465,,1.4
2022-04-11 01:00:00,11.7,0.0,16.093,,1.7
2022-04-11 02:00:00,13.3,0.0,16.093,,2.2
2022-04-11 03:00:00,13.3,0.0,16.093,,2.2
2022-04-11 04:00:00,12.8,0.0,16.093,,2.8
2022-04-11 05:00:00,506.34999999999997,0.0,508.046,3.24,501.9
2022-04-11 06:00:00,12.8,0.0,16.0465,,4.75
2022-04-11 07:00:00,11.7,0.0,16.093,,5.6
2022-04-11 08:00:00,11.7,0.0,16.093,,2.8
2022-04-11 09:00:00,10.6,0.0,16.093,,0.6
2022-04-11 10:00:00,8.3,0.0,16.093,,0.0
2022-04-11 11:00:00,7.2,0.0,16.093,,0.0
2022-04-11 12:00:00,7.2,0.0,16.0465,,0.3
2022-04-11 13:00:00,7.2,0.0,16.093,,1.1
2022-04-11 14:00:00,8.3,0.0,16.093,,0.6
2022-04-11 15:00:00,9.4,0.0,16.093,,1.7
2022-04-11 16:00:00,12.2,0.0,16.093,,0.0
2022-04-11 17:00:00,13.3,0.0,16.093,,0.0
2022-04-11 18:00:00,14.15,0.0,16.0465,,-0.55
2022-04-11 19:00:00,16.1,0.0,16.093,,-2.2
2022-04-11 20:00:00,17.2,0.0,16.093,,-3.3
2022-04-11 21:00:00,17.8,0.0,16.093,,-5.0
2022-04-11 22:00:00,17.2,0.0,16.093,,-5.6
2022-04-11 23:00:00,16.1,0.0,16.093,,-5.0
2022-04-12 00:00:00,14.450000000000001,0.0,16.0465,,-4.7
2022-04-12 01:00:00,11.7,0.0,16.093,,-4.4
2022-04-12 02:00:00,7.2,0.0,16.093,,-2.2
2022-04-12 03:00:00,6.1,0.0,16.093,,-3.3
2022-04-12 04:00:00,5.0,0.0,16.093,,-2.8
2022-04-12 05:00:00,501.59999999999997,0.0,508.046,3.24,498.55
2022-04-12 06:00:00,2.5,0.0,16.0465,,-3.05
2022-04-12 07:00:00,1.7,0.0,16.093,,-2.2
2022-04-12 08:00:00,1.1,0.0,16.093,,-2.8
2022-04-12 09:00:00,0.0,0.0,16.093,,-2.2
2022-04-12 10:00:00,0.0,0.0,16.093,,-1.7
2022-04-12 11:00:00,0.6,0.0,16.093,,-1.7
2022-04-12 12:00:00,3.3499999999999996,0.0,16.0465,,-0.55
2022-04-12 13:00:00,11.7,0.0,16.093,,-1.7
2022-04-12 14:00:00,13.9,0.0,16.093,,-1.7
2022-04-12 15:00:00,13.9,0.0,16.093,,-1.7
2022-04-12 16:00:00,15.6,0.0,16.093,,-1.7
2022-04-12 17:00:00,16.1,0.0,16.093,,-1.1
2022-04-12 18:00:00,16.950000000000003,0.0,16.0465,,-1.1
2022-04-12 19:00:00,18.3,0.0,16.093,,-1.7
2022-04-12 20:00:00,16.7,0.0,16.093,,0.0
2022-04-12 21:00:00,16.7,0.0,16.093,,0.6
2022-04-12 22:00:00,16.7,0.0,16.093,,1.7
2022-04-12 23:00:00,16.7,0.0,16.093,,4.4
2022-04-13 00:00:00,16.5,0.0,16.062,,5.533333333333334
2022-04-13 01:00:00,13.3,0.5,4.023,,11.95
2022-04-13 02:00:00,13.700000000000001,0.2333333333333333,6.1690000000000005,,12.766666666666666
2022-04-13 03:00:00,14.6,0.6666666666666666,6.437333333333334,,13.866666666666667
2022-04-13 04:00:00,16.7,0.25,12.07,,15.6
2022-04-13 05:00:00,263.225,0.575,261.66725,3.24,261.775
2022-04-13 06:00:00,17.8,0.6666666666666666,16.062,,15.4
2022-04-13 07:00:00,15.6,0.8,16.093,,12.2
2022-04-13 08:00:00,15.0,0.0,16.093,,12.2
2022-04-13 09:00:00,14.4,0.0,16.093,,12.2
2022-04-13 10:00:00,15.6,0.0,16.093,,12.2
2022-04-13 11:00:00,15.0,0.0,16.093,,13.3
2022-04-13 12:00:00,15.3,0.4,16.0465,,13.05
2022-04-13 13:00:00,15.6,1.3,16.093,,13.9
2022-04-13 14:00:00,17.2,0.0,16.093,,13.9
2022-04-13 15:00:00,18.3,0.0,16.093,,14.4
2022-04-13 16:00:00,18.933333333333334,0.0,16.093,,13.4
2022-04-13 17:00:00,17.400000000000002,0.0,16.093,,12.6
2022-04-13 18:00:00,16.099999999999998,0.25,16.06975,,11.899999999999999
2022-04-13 19:00:00,13.3,0.0,16.093,,9.4
2022-04-13 20:00:00,11.825,0.475,2.6149999999999998,,9.725
2022-04-13 21:00:00,9.083333333333334,4.066666666666666,6.571166666666667,,7.550000000000001
2022-04-13 22:00:00,8.1,1.7,14.0815,,6.375
2022-04-13 23:00:00,7.2,0.0,16.093,,4.4
2022-04-14 00:00:00,6.65,4.5,16.0465,,3.6
2022-04-14 01:00:00,4.175,0.625,8.851500000000001,,2.7
2022-04-14 02:00:00,3.5999999999999996,0.425,16.093,,1.675
2022-04-14 03:00:00,2.8666666666666667,0.0,16.093,,0.19999999999999998
2022-04-14 04:00:00,2.2,0.0,16.093,,-1.1
2022-04-14 05:00:00,500.8,6.6,508.046,3.24,499.09999999999997
2022-04-14 06:00:00,1.7,1.0,16.0465,,-2.25
2022-04-14 07:00:00,1.7,0.0,16.093,,-2.8
2022-04-14 08:00:00,1.1,0.0,16.093,,-3.9
2022-04-14 09:00:00,1.1,0.0,16.093,,-5.6
2022-04-14 10:00:00,0.6,0.0,16.093,,-7.8
2022-04-14 11:00:00,0.6,0.0,16.093,,-7.8
2022-04-14 12:00:00,0.6,6.2,16.0465,,-7.8
2022-04-14 13:00:00,1.7,0.0,16.093,,-7.8
2022-04-14 14:00:00,1.7,0.0,16.093,,-7.2
2022-04-14 15:00:00,2.2,0.0,16.093,,-7.2
2022-04-14 16:00:00,2.8,0.0,16.093,,-7.2
2022-04-14 17:00:00,3.9,0.0,16.093,,-7.2
2022-04-14 18:00:00,4.15,0.0,16.0465,,-7.2
2022-04-14 19:00:00,4.4,0.0,16.093,,-7.8
2022-04-14 20:00:00,4.6000000000000005,0.0,16.093,,-7.033333333333334
2022-04-14 21:00:00,5.6,0.0,16.093,,-7.2
2022-04-14 22:00:00,5.0,0.0,16.093,,-6.3
2022-04-14 23:00:00,5.6,0.0,16.093,,-7.8
2022-04-15 00:00:00,5.0,0.0,16.0465,,-7.8
2022-04-15 01:00:00,4.4,0.0,16.093,,-8.3
2022-04-15 02:00:00,3.9,0.0,16.093,,-8.3
2022-04-15 03:00:00,3.3,0.0,16.093,,-8.9
2022-04-15 04:00:00,2.8,0.0,16.093,,-8.9
2022-04-15 05:00:00,501.05,0.0,508.046,3.24,495.5
2022-04-15 06:00:00,1.9500000000000002,0.0,16.0465,3.24,-8.35
2022-04-15 07:00:00,1.7,0.0,16.093,,-7.8
2022-04-15 08:00:00,1.1,0.0,16.093,,-8.3
2022-04-15 09:00:00,0.6,0.0,16.093,,-7.8
2022-04-15 10:00:00,0.0,0.0,16.093,,-8.3
2022-04-15 11:00:00,0.0,0.0,16.093,,-8.3
2022-04-15 12:00:00,0.3,0.0,16.0465,,-8.3
2022-04-15 13:00:00,1.7,0.0,16.093,,-8.3
2022-04-15 14:00:00,2.2,0.0,16.093,,-8.9
2022-04-15 15:00:00,2.8,0.0,16.093,,-8.3
2022-04-15 16:00:00,3.3,0.0,16.093,,-7.8
2022-04-15 17:00:00,3.9,0.0,16.093,,-7.8
2022-04-15 18:00:00,4.15,0.0,16.0465,,-7.5
2022-04-15 19:00:00,4.4,0.0,16.093,,-6.7
2022-04-15 20:00:00,4.4,0.0,16.093,,-6.7
2022-04-15 21:00:00,4.4,0.0,16.093,,-6.7
2022-04-15 22:00:00,5.0,0.0,16.093,,-7.8
2022-04-15 23:00:00,4.4,0.0,16.093,,-7.2
2022-04-16 00:00:00,3.85,0.0,16.0465,,-7.2
2022-04-16 01:00:00,2.8,0.0,16.093,,-6.7
2022-04-16 02:00:00,1.7,0.0,16.093,,-7.2
2022-04-16 03:00:00,1.1,0.0,16.093,,-7.2
2022-04-16 04:00:00,0.6,0.0,16.093,,-7.2
2022-04-16 05:00:00,499.95,0.0,508.046,3.24,496.34999999999997
2022-04-16 06:00:00,-0.55,0.0,16.0465,,-7.2
2022-04-16 07:00:00,-1.7,0.0,16.093,,-7.2
2022-04-16 08:00:00,-2.2,0.0,16.093,,-7.2
2022-04-16 09:00:00,-2.2,0.0,16.093,,-7.8
2022-04-16 10:00:00,-2.8,0.0,16.093,,-7.2
2022-04-16 11:00:00,-2.2,0.0,16.093,,-7.2
2022-04-16 12:00:00,-1.3,0.0,16.062,,-7.033333333333334
2022-04-16 13:00:00,0.6,0.0,16.093,,-6.7
2022-04-16 14:00:00,1.15,0.0,16.093,,-6.95
2022-04-16 15:00:00,2.8,0.0,16.093,,-6.7
2022-04-16 16:00:00,3.3,0.0,16.093,,-7.2
2022-04-16 17:00:00,4.4,0.0,16.093,,-6.7
2022-04-16 18:00:00,4.7,0.0,16.0465,,-6.95
2022-04-16 19:00:00,5.0,0.0,16.093,,-7.2
2022-04-16 20:00:00,5.6,0.0,16.093,,-7.2
2022-04-16 21:00:00,5.0,0.0,16.093,,-7.2
2022-04-16 22:00:00,4.4,0.0,16.093,,-7.2
2022-04-16 23:00:00,3.3,0.0,16.093,,-7.8
2022-04-17 00:00:00,2.5,0.0,16.0465,,-7.8
2022-04-17 01:00:00,0.6,0.0,16.093,,-7.2
2022-04-17 02:00:00,0.6,0.0,16.093,,-5.6
2022-04-17 03:00:00,0.0,0.0,16.093,,-5.6
2022-04-17 04:00:00,-1.1,0.0,16.093,,-6.1
2022-04-17 05:00:00,498.84999999999997,0.0,508.046,3.24,496.9
2022-04-17 06:00:00,-2.5,0.0,16.0465,,-6.1
2022-04-17 07:00:00,-3.3,0.0,16.093,,-6.1
2022-04-17 08:00:00,-3.9,0.0,16.093,,-6.7
2022-04-17 09:00:00,-3.9,0.0,16.093,,-6.7
2022-04-17 10:00:00,-3.9,0.0,16.093,,-7.2
2022-04-17 11:00:00,-2.2,0.0,16.093,,-6.1
2022-04-17 12:00:00,-1.1,0.0,16.0465,,-6.1
2022-04-17 13:00:00,1.1,0.0,16.093,,-6.7
2022-04-17 14:00:00,2.2,0.0,16.093,,-6.7
2022-04-17 15:00:00,3.3,0.0,16.093,,-6.7
2022-04-17 16:00:00,4.4,0.0,16.093,,-6.1
2022-04-17 17:00:00,5.0,0.0,16.093,,-6.1
2022-04-17 18:00:00,5.85,0.0,16.0465,,-6.1
2022-04-17 19:00:00,7.2,0.0,16.093,,-5.6
2022-04-17 20:00:00,7.8,0.0,16.093,,-5.0
2022-04-17 21:00:00,7.8,0.0,16.093,,-5.0
2022-04-17 22:00:00,7.2,0.0,16.093,,-5.6
2022-04-17 23:00:00,6.1,0.0,16.093,,-5.6
2022-04-18 00:00:00,5.55,0.0,16.0465,,-5.6
2022-04-18 01:00:00,4.4,0.0,16.093,,-5.6
2022-04-18 02:00:00,3.3,0.0,16.093,,-5.6
2022-04-18 03:00:00,2.2,0.0,16.093,,-5.0
2022-04-18 04:00:00,2.2,0.0,16.093,,-5.0
2022-04-18 05:00:00,250.65,0.0,251.911,3.24,248.775
2022-04-18 06:00:00,0.6,0.4000000000000001,2.7471666666666668,,-0.6833333333333332
2022-04-18 07:00:00,0.0,0.75,1.408,,-0.6
2022-04-18 08:00:00,0.0,0.16,6.5982,,-0.6
2022-04-18 09:00:00,0.0,0.0,14.48375,,-0.725
2022-04-18 10:00:00,0.6,0.0,14.484,,-0.6
2022-04-18 11:00:00,0.6,0.0,11.265,,-0.6
2022-04-18 12:00:00,0.6,1.0,7.421666666666667,,-0.39999999999999997
2022-04-18 13:00:00,0.8500000000000001,0.0,8.8515,,0.0
2022-04-18 14:00:00,1.1,0.0,4.828,,0.6
2022-04-18 15:00:00,2.0250000000000004,0.0,16.093,,-1.2
2022-04-18 16:00:00,2.2,0.0,16.093,,-3.3
2022-04-18 17:00:00,2.8,0.0,16.093,,-3.9
2022-04-18 18:00:00,1.8666666666666665,0.0,15.525666666666666,,-3.6999999999999997
2022-04-18 19:00:00,1.1,0.0,15.288499999999999,,-3.5999999999999996
2022-04-18 20:00:00,1.8666666666666665,0.0,15.556666666666667,,-3.5
2022-04-18 21:00:00,1.9500000000000002,0.0,4.828,,-1.7
2022-04-18 22:00:00,1.7,0.15,6.4375,,-1.1
2022-04-18 23:00:00,1.1,0.0,14.484,,-0.6
2022-04-19 00:00:00,1.5,0.09999999999999999,15.395333333333333,,-0.9333333333333335
2022-04-19 01:00:00,1.7,0.0,16.093,,-0.9333333333333335
2022-04-19 02:00:00,2.025,0.0,16.093,,-0.7
2022-04-19 03:00:00,1.85,0.0,16.093,,-0.8
2022-04-19 04:00:00,2.2,0.0,16.093,,-1.1
2022-04-19 05:00:00,501.05,1.65,508.046,3.24,499.09999999999997
2022-04-19 06:00:00,2.0333333333333337,0.0,16.062,,-1.7
2022-04-19 07:00:00,1.7,0.0,16.093,,-2.2
2022-04-19 08:00:00,1.7,0.0,16.093,,-3.3
2022-04-19 09:00:00,0.6,0.0,16.093,,-3.9
2022-04-19 10:00:00,0.0,0.0,16.093,,-3.9
2022-04-19 11:00:00,0.0,0.0,16.093,,-3.9
2022-04-19 12:00:00,0.5666666666666668,0.09999999999999999,16.062,,-3.9
2022-04-19 13:00:00,1.1,0.0,16.093,,-3.9
2022-04-19 14:00:00,2.2,0.0,16.093,,-3.3499999999999996
2022-04-19 15:00:00,3.6,0.0,16.093,,-3.05
2022-04-19 16:00:00,5.3,0.0,16.093,,-3.3499999999999996
2022-04-19 17:00:00,6.7,0.0,16.093,,-4.4
2022-04-19 18:00:00,7.25,0.0,16.0465,,-4.7
2022-04-19 19:00:00,8.3,0.0,16.093,,-5.6
2022-04-19 20:00:00,8.9,0.0,16.093,,-6.1
2022-04-19 21:00:00,9.4,0.0,16.093,,-6.1
2022-04-19 22:00:00,8.9,0.0,16.093,,-7.2
2022-04-19 23:00:00,8.3,0.0,16.093,,-7.8
2022-04-20 00:00:00,7.5,0.0,16.0465,,-7.25
2022-04-20 01:00:00,5.0,0.0,16.093,,-6.1
2022-04-20 02:00:00,5.6,0.0,16.093,,-3.9
2022-04-20 03:00:00,6.7,0.0,16.093,,-5.0
2022-04-20 04:00:00,6.7,0.0,16.093,,-4.4
2022-04-20 05:00:00,503.3,0.0,508.046,3.24,497.75
2022-04-20 06:00:00,6.7,0.0,16.0465,,-4.15
2022-04-20 07:00:00,6.1,0.0,16.093,,-2.8
2022-04-20 08:00:00,5.6,0.0,16.093,,-2.2
2022-04-20 09:00:00,5.6,0.0,16.093,,-1.7
2022-04-20 10:00:00,5.6,0.0,16.093,,-1.1
2022-04-20 11:00:00,5.6,0.0,16.093,,-0.6
2022-04-20 12:00:00,6.15,0.0,16.0465,,-0.6
2022-04-20 13:00:00,7.2,0.0,16.093,,-0.6
2022-04-20 14:00:00,7.8,0.0,16.093,,-0.6
2022-04-20 15:00:00,8.3,0.0,16.093,,0.0
2022-04-20 16:00:00,8.9,0.0,16.093,,0.6
2022-04-20 17:00:00,9.4,0.0,16.093,,0.6
2022-04-20 18:00:00,9.15,0.0,16.0465,,1.15
2022-04-20 19:00:00,8.3,0.0,11.265,,2.2
2022-04-20 20:00:00,8.05,0.0,12.07,,3.5999999999999996
2022-04-20 21:00:00,8.3,0.0,16.093,,3.9
2022-04-20 22:00:00,7.8,0.25,12.07,,4.7
2022-04-20 23:00:00,7.8,0.5,9.656,,5.0
2022-04-21 00:00:00,7.65,0.45,4.26175,,5.574999999999999
2022-04-21 01:00:00,8.05,0.6,6.4375,,6.4
2022-04-21 02:00:00,8.3,0.4,11.265,,6.95
2022-04-21 03:00:00,8.3,0.65,10.4605,,7.2
2022-04-21 04:00:00,8.9,0.0,8.047,,7.8
2022-04-21 05:00:00,504.4,1.8,506.437,3.24,503.84999999999997
2022-04-21 06:00:00,8.75,0.75,15.069749999999999,,7.35
2022-04-21 07:00:00,8.3,0.0,16.093,,6.7
2022-04-21 08:00:00,8.3,0.0,16.093,,5.85
2022-04-21 09:00:00,8.3,0.0,16.093,,5.6
2022-04-21 10:00:00,7.2,0.0,16.093,,5.0
2022-04-21 11:00:00,7.2,0.0,16.093,,4.7
2022-04-21 12:00:00,7.75,0.0,16.0465,,5.0
2022-04-21 13:00:00,9.4,0.0,16.093,,5.6
2022-04-21 14:00:00,11.7,0.0,16.093,,5.0
2022-04-21 15:00:00,13.9,0.0,16.093,,4.4
2022-04-21 16:00:00,15.0,0.0,16.093,,3.3
2022-04-21 17:00:00,16.7,0.0,16.093,,1.1
2022-04-21 18:00:00,17.25,0.0,16.0465,,1.1
2022-04-21 19:00:00,18.9,0.0,16.093,,-0.6
2022-04-21 20:00:00,19.4,0.0,16.093,,-3.3
2022-04-21 21:00:00,18.9,0.0,16.093,,-4.4
2022-04-21 22:00:00,18.9,0.0,16.093,,-5.0
2022-04-21 23:00:00,17.2,0.0,16.093,,-3.9
2022-04-22 00:00:00,15.8,0.0,16.0465,,-3.9
2022-04-22 01:00:00,9.4,0.0,16.093,,-2.2
2022-04-22 02:00:00,7.8,0.0,16.093,,-1.1
2022-04-22 03:00:00,6.7,0.0,16.093,,-1.1
2022-04-22 04:00:00,4.4,0.0,16.093,,-1.1
2022-04-22 05:00:00,501.59999999999997,0.0,508.046,3.24,499.95
2022-04-22 06:00:00,5.0,0.0,16.0465,,-0.85
2022-04-22 07:00:00,6.7,0.0,16.093,,-1.1
2022-04-22 08:00:00,6.1,0.0,16.093,,-1.7
2022-04-22 09:00:00,6.1,0.0,16.093,,-1.7
2022-04-22 10:00:00,6.7,0.0,16.093,,-1.1
2022-04-22 11:00:00,5.6,1.3,11.265,,1.1
2022-04-22 12:00:00,5.6,1.15,10.328,,1.6500000000000001
2022-04-22 13:00:00,5.6,1.8,14.484,,3.3
2022-04-22 14:00:00,5.8,6.35,4.023,,3.95
2022-04-22 15:00:00,5.966666666666666,2.5,5.364333333333334,,4.266666666666667
2022-04-22 16:00:00,7.8,2.3,4.828,,6.1
2022-04-22 17:00:00,8.3,1.5,6.437,,6.7
2022-04-22 18:00:00,8.5,7.833333333333333,8.973666666666666,,6.866666666666667
2022-04-22 19:00:00,9.15,0.5,14.484,,7.5
2022-04-22 20:00:00,9.4,0.0,16.093,,7.8
2022-04-22 21:00:00,10.0,0.0,16.093,,7.8
2022-04-22 22:00:00,10.0,0.0,16.093,,8.3
2022-04-22 23:00:00,10.0,0.0,16.093,,8.200000000000001
2022-04-23 00:00:00,10.0,1.3333333333333333,16.062,,8.3
2022-04-23 01:00:00,10.0,0.0,16.093,,8.3
2022-04-23 02:00:00,9.4,0.0,16.093,,7.8
2022-04-23 03:00:00,10.0,0.0,16.093,,7.8
2022-04-23 04:00:00,10.0,0.0,16.093,,8.3
2022-04-23 05:00:00,505.5,11.7,508.046,3.24,504.4
2022-04-23 06:00:00,11.1,0.0,16.0465,,9.15
2022-04-23 07:00:00,12.8,0.0,14.484,,10.6
2022-04-23 08:00:00,12.8,0.0,14.484,,10.6
2022-04-23 09:00:00,10.6,0.0,9.656,,9.4
2022-04-23 10:00:00,10.0,0.0,6.437,,9.4
2022-04-23 11:00:00,11.1,0.0,4.828,,10.0
2022-04-23 12:00:00,12.5,11.05,8.0325,,11.1
2022-04-23 13:00:00,18.3,0.0,16.093,,14.4
2022-04-23 14:00:00,20.6,0.0,16.093,,14.4
2022-04-23 15:00:00,22.2,0.0,16.093,,14.4
2022-04-23 16:00:00,23.3,0.0,16.093,,14.4
2022-04-23 17:00:00,24.4,0.0,16.093,,14.4
2022-04-23 18:00:00,25.0,0.0,16.0465,,14.15
2022-04-23 19:00:00,26.7,0.0,16.093,,12.8
2022-04-23 20:00:00,26.7,0.0,16.093,,14.4
2022-04-23 21:00:00,26.7,0.0,16.093,,13.9
2022-04-23 22:00:00,26.7,0.0,16.093,,12.8
2022-04-23 23:00:00,25.6,0.0,16.093,,12.8
2022-04-24 00:00:00,24.75,0.0,16.0465,,12.5
2022-04-24 01:00:00,22.8,0.0,16.093,,13.3
2022-04-24 02:00:00,21.7,0.0,16.093,,13.3
2022-04-24 03:00:00,21.7,0.0,16.093,,13.3
2022-04-24 04:00:00,21.7,0.0,16.093,,12.8
2022-04-24 05:00:00,510.5,0.0,508.046,3.24,506.59999999999997
